Warning: Flash-Attention 3 kernels are unavailable for compute capability (12, 0); falling back to torch SDPA.
Vocab size: 8,192
Blueprint metadata run_id=80 binary=101111
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'SSSL', 'norm_type': 'layernorm', 'attention_type': 'standard', 'mlp_type': 'swiglu', 'use_value_embeddings': True, 'use_qk_norm': True, 'rope_base': 50000.0}
Parameter counts:
  wte                     : 4,194,304
  value_embeds            : 16,777,216
  lm_head                 : 4,194,304
  transformer_matrices    : 33,554,944
  scalars                 : 16
  total                   : 58,720,784
Estimated FLOPs per token: 3.271588e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 2

step 00000 (0.0%) | loss: 9.011375 | lrm: 1.00 | dt: 3099ms | tok/sec: 169,197 | mfu: 5.6% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 9.191219 | lrm: 1.00 | dt: 765ms | tok/sec: 685,377 | mfu: 22.7% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.952863 | lrm: 1.00 | dt: 765ms | tok/sec: 685,248 | mfu: 22.7% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 8.524093 | lrm: 1.00 | dt: 765ms | tok/sec: 685,026 | mfu: 22.6% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 8.109026 | lrm: 1.00 | dt: 766ms | tok/sec: 684,632 | mfu: 22.6% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 7.732411 | lrm: 1.00 | dt: 766ms | tok/sec: 684,727 | mfu: 22.6% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 7.434266 | lrm: 1.00 | dt: 766ms | tok/sec: 684,750 | mfu: 22.6% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 7.188784 | lrm: 1.00 | dt: 766ms | tok/sec: 684,351 | mfu: 22.6% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 6.977338 | lrm: 1.00 | dt: 767ms | tok/sec: 683,970 | mfu: 22.6% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 6.792792 | lrm: 1.00 | dt: 766ms | tok/sec: 684,078 | mfu: 22.6% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.637350 | lrm: 1.00 | dt: 766ms | tok/sec: 684,069 | mfu: 22.6% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.503418 | lrm: 1.00 | dt: 767ms | tok/sec: 683,620 | mfu: 22.6% | epoch: 1 | remaining: 299s    
step 00012 (0.3%) | loss: 6.386283 | lrm: 1.00 | dt: 767ms | tok/sec: 683,822 | mfu: 22.6% | epoch: 1 | remaining: 298s    
step 00013 (0.5%) | loss: 6.286706 | lrm: 1.00 | dt: 767ms | tok/sec: 683,654 | mfu: 22.6% | epoch: 1 | remaining: 298s    
step 00014 (0.8%) | loss: 6.193198 | lrm: 1.00 | dt: 767ms | tok/sec: 683,200 | mfu: 22.6% | epoch: 1 | remaining: 297s    
step 00015 (1.0%) | loss: 6.113346 | lrm: 1.00 | dt: 767ms | tok/sec: 683,537 | mfu: 22.6% | epoch: 1 | remaining: 296s    
step 00307 (77.2%) | loss: 3.217764 | lrm: 0.46 | dt: 784ms | tok/sec: 668,320 | mfu: 22.1% | epoch: 1 | remaining: 68s    
step 00308 (77.4%) | loss: 3.211181 | lrm: 0.45 | dt: 790ms | tok/sec: 663,616 | mfu: 21.9% | epoch: 1 | remaining: 67s    
step 00309 (77.7%) | loss: 3.206298 | lrm: 0.45 | dt: 786ms | tok/sec: 667,214 | mfu: 22.1% | epoch: 1 | remaining: 66s    
step 00310 (78.0%) | loss: 3.201794 | lrm: 0.44 | dt: 793ms | tok/sec: 661,184 | mfu: 21.9% | epoch: 1 | remaining: 65s    
step 00311 (78.2%) | loss: 3.201479 | lrm: 0.44 | dt: 782ms | tok/sec: 670,813 | mfu: 22.2% | epoch: 1 | remaining: 65s    
step 00312 (78.5%) | loss: 3.202144 | lrm: 0.43 | dt: 793ms | tok/sec: 661,537 | mfu: 21.9% | epoch: 1 | remaining: 64s    
step 00313 (78.7%) | loss: 3.194976 | lrm: 0.43 | dt: 790ms | tok/sec: 664,055 | mfu: 22.0% | epoch: 1 | remaining: 63s    
step 00314 (79.0%) | loss: 3.193918 | lrm: 0.42 | dt: 800ms | tok/sec: 655,626 | mfu: 21.7% | epoch: 1 | remaining: 62s    
step 00315 (79.3%) | loss: 3.199289 | lrm: 0.41 | dt: 780ms | tok/sec: 672,242 | mfu: 22.2% | epoch: 1 | remaining: 61s    
step 00316 (79.5%) | loss: 3.196885 | lrm: 0.41 | dt: 799ms | tok/sec: 655,953 | mfu: 21.7% | epoch: 1 | remaining: 61s    
step 00317 (79.8%) | loss: 3.198062 | lrm: 0.40 | dt: 788ms | tok/sec: 664,948 | mfu: 22.0% | epoch: 1 | remaining: 60s    
step 00318 (80.1%) | loss: 3.198589 | lrm: 0.40 | dt: 794ms | tok/sec: 660,456 | mfu: 21.8% | epoch: 1 | remaining: 59s    
step 00319 (80.3%) | loss: 3.194478 | lrm: 0.39 | dt: 798ms | tok/sec: 657,110 | mfu: 21.7% | epoch: 1 | remaining: 58s    
step 00320 (80.6%) | loss: 3.194642 | lrm: 0.39 | dt: 788ms | tok/sec: 665,095 | mfu: 22.0% | epoch: 1 | remaining: 57s    
step 00321 (80.9%) | loss: 3.190931 | lrm: 0.38 | dt: 780ms | tok/sec: 672,207 | mfu: 22.2% | epoch: 1 | remaining: 57s    
step 00322 (81.1%) | loss: 3.191285 | lrm: 0.38 | dt: 794ms | tok/sec: 660,462 | mfu: 21.8% | epoch: 1 | remaining: 56s    
step 00323 (81.4%) | loss: 3.187129 | lrm: 0.37 | dt: 793ms | tok/sec: 661,327 | mfu: 21.9% | epoch: 1 | remaining: 55s    
step 00324 (81.6%) | loss: 3.182045 | lrm: 0.37 | dt: 791ms | tok/sec: 663,234 | mfu: 21.9% | epoch: 1 | remaining: 54s    
step 00325 (81.9%) | loss: 3.176485 | lrm: 0.36 | dt: 784ms | tok/sec: 668,717 | mfu: 22.1% | epoch: 1 | remaining: 53s    
step 00326 (82.2%) | loss: 3.178205 | lrm: 0.36 | dt: 792ms | tok/sec: 661,943 | mfu: 21.9% | epoch: 1 | remaining: 53s    
step 00327 (82.4%) | loss: 3.173185 | lrm: 0.35 | dt: 790ms | tok/sec: 663,703 | mfu: 21.9% | epoch: 1 | remaining: 52s    
step 00328 (82.7%) | loss: 3.172556 | lrm: 0.35 | dt: 790ms | tok/sec: 663,275 | mfu: 21.9% | epoch: 1 | remaining: 51s    
step 00329 (83.0%) | loss: 3.174200 | lrm: 0.34 | dt: 792ms | tok/sec: 661,685 | mfu: 21.9% | epoch: 1 | remaining: 50s    
step 00330 (83.2%) | loss: 3.173736 | lrm: 0.34 | dt: 784ms | tok/sec: 668,564 | mfu: 22.1% | epoch: 1 | remaining: 50s    
step 00331 (83.5%) | loss: 3.176217 | lrm: 0.33 | dt: 786ms | tok/sec: 666,960 | mfu: 22.1% | epoch: 1 | remaining: 49s    
step 00332 (83.8%) | loss: 3.176924 | lrm: 0.32 | dt: 791ms | tok/sec: 662,616 | mfu: 21.9% | epoch: 1 | remaining: 48s    
step 00333 (84.0%) | loss: 3.175339 | lrm: 0.32 | dt: 780ms | tok/sec: 671,743 | mfu: 22.2% | epoch: 1 | remaining: 47s    
step 00334 (84.3%) | loss: 3.176060 | lrm: 0.31 | dt: 783ms | tok/sec: 669,190 | mfu: 22.1% | epoch: 1 | remaining: 46s    
step 00335 (84.5%) | loss: 3.166307 | lrm: 0.31 | dt: 795ms | tok/sec: 659,598 | mfu: 21.8% | epoch: 1 | remaining: 46s    
step 00336 (84.8%) | loss: 3.165935 | lrm: 0.30 | dt: 789ms | tok/sec: 664,252 | mfu: 22.0% | epoch: 1 | remaining: 45s    
step 00337 (85.1%) | loss: 3.162680 | lrm: 0.30 | dt: 788ms | tok/sec: 665,383 | mfu: 22.0% | epoch: 1 | remaining: 44s    
step 00338 (85.3%) | loss: 3.161980 | lrm: 0.29 | dt: 793ms | tok/sec: 661,468 | mfu: 21.9% | epoch: 1 | remaining: 43s    
step 00339 (85.6%) | loss: 3.154504 | lrm: 0.29 | dt: 788ms | tok/sec: 665,200 | mfu: 22.0% | epoch: 1 | remaining: 42s    
step 00340 (85.9%) | loss: 3.156997 | lrm: 0.28 | dt: 786ms | tok/sec: 667,188 | mfu: 22.1% | epoch: 1 | remaining: 42s    
step 00341 (86.1%) | loss: 3.153771 | lrm: 0.28 | dt: 790ms | tok/sec: 663,361 | mfu: 21.9% | epoch: 1 | remaining: 41s    
step 00342 (86.4%) | loss: 3.157322 | lrm: 0.27 | dt: 790ms | tok/sec: 663,963 | mfu: 22.0% | epoch: 1 | remaining: 40s    
step 00343 (86.6%) | loss: 3.161530 | lrm: 0.27 | dt: 796ms | tok/sec: 658,570 | mfu: 21.8% | epoch: 1 | remaining: 39s    
step 00344 (86.9%) | loss: 3.160840 | lrm: 0.26 | dt: 787ms | tok/sec: 666,047 | mfu: 22.0% | epoch: 1 | remaining: 38s    
step 00345 (87.2%) | loss: 3.158282 | lrm: 0.26 | dt: 792ms | tok/sec: 661,976 | mfu: 21.9% | epoch: 1 | remaining: 38s    
step 00346 (87.4%) | loss: 3.157629 | lrm: 0.25 | dt: 787ms | tok/sec: 665,902 | mfu: 22.0% | epoch: 1 | remaining: 37s    
step 00347 (87.7%) | loss: 3.156441 | lrm: 0.25 | dt: 786ms | tok/sec: 666,915 | mfu: 22.1% | epoch: 1 | remaining: 36s    
step 00348 (88.0%) | loss: 3.151700 | lrm: 0.24 | dt: 785ms | tok/sec: 667,631 | mfu: 22.1% | epoch: 1 | remaining: 35s    
step 00349 (88.2%) | loss: 3.150569 | lrm: 0.24 | dt: 792ms | tok/sec: 662,375 | mfu: 21.9% | epoch: 1 | remaining: 35s    
step 00350 (88.5%) | loss: 3.149273 | lrm: 0.23 | dt: 785ms | tok/sec: 667,793 | mfu: 22.1% | epoch: 1 | remaining: 34s    
step 00351 (88.7%) | loss: 3.145432 | lrm: 0.23 | dt: 784ms | tok/sec: 668,674 | mfu: 22.1% | epoch: 1 | remaining: 33s    
step 00352 (89.0%) | loss: 3.147956 | lrm: 0.22 | dt: 787ms | tok/sec: 666,596 | mfu: 22.0% | epoch: 1 | remaining: 32s    
step 00353 (89.3%) | loss: 3.143438 | lrm: 0.21 | dt: 796ms | tok/sec: 658,973 | mfu: 21.8% | epoch: 1 | remaining: 31s    
step 00354 (89.5%) | loss: 3.144846 | lrm: 0.21 | dt: 788ms | tok/sec: 665,686 | mfu: 22.0% | epoch: 1 | remaining: 31s    
step 00355 (89.8%) | loss: 3.143791 | lrm: 0.20 | dt: 791ms | tok/sec: 662,419 | mfu: 21.9% | epoch: 1 | remaining: 30s    
step 00356 (90.1%) | loss: 3.136717 | lrm: 0.20 | dt: 783ms | tok/sec: 669,926 | mfu: 22.1% | epoch: 1 | remaining: 29s    
step 00357 (90.3%) | loss: 3.131630 | lrm: 0.19 | dt: 790ms | tok/sec: 663,503 | mfu: 21.9% | epoch: 1 | remaining: 28s    
step 00358 (90.6%) | loss: 3.128610 | lrm: 0.19 | dt: 786ms | tok/sec: 667,398 | mfu: 22.1% | epoch: 1 | remaining: 27s    
step 00359 (90.8%) | loss: 3.127567 | lrm: 0.18 | dt: 792ms | tok/sec: 662,118 | mfu: 21.9% | epoch: 1 | remaining: 27s    
step 00360 (91.1%) | loss: 3.125972 | lrm: 0.18 | dt: 792ms | tok/sec: 661,909 | mfu: 21.9% | epoch: 1 | remaining: 26s    
step 00361 (91.4%) | loss: 3.118989 | lrm: 0.17 | dt: 785ms | tok/sec: 668,171 | mfu: 22.1% | epoch: 1 | remaining: 25s    
step 00362 (91.6%) | loss: 3.126407 | lrm: 0.17 | dt: 794ms | tok/sec: 660,529 | mfu: 21.8% | epoch: 1 | remaining: 24s    
step 00363 (91.9%) | loss: 3.126680 | lrm: 0.16 | dt: 796ms | tok/sec: 658,841 | mfu: 21.8% | epoch: 1 | remaining: 24s    
step 00364 (92.2%) | loss: 3.128038 | lrm: 0.16 | dt: 789ms | tok/sec: 664,289 | mfu: 22.0% | epoch: 1 | remaining: 23s    
step 00365 (92.4%) | loss: 3.121248 | lrm: 0.15 | dt: 793ms | tok/sec: 661,232 | mfu: 21.9% | epoch: 1 | remaining: 22s    
step 00366 (92.7%) | loss: 3.121670 | lrm: 0.15 | dt: 788ms | tok/sec: 664,990 | mfu: 22.0% | epoch: 1 | remaining: 21s    
step 00367 (93.0%) | loss: 3.120621 | lrm: 0.14 | dt: 786ms | tok/sec: 666,782 | mfu: 22.0% | epoch: 1 | remaining: 20s    
step 00368 (93.2%) | loss: 3.114190 | lrm: 0.14 | dt: 790ms | tok/sec: 663,925 | mfu: 22.0% | epoch: 1 | remaining: 20s    
step 00369 (93.5%) | loss: 3.112478 | lrm: 0.13 | dt: 798ms | tok/sec: 657,340 | mfu: 21.7% | epoch: 1 | remaining: 19s    
step 00370 (93.7%) | loss: 3.109544 | lrm: 0.13 | dt: 786ms | tok/sec: 667,432 | mfu: 22.1% | epoch: 1 | remaining: 18s    
step 00371 (94.0%) | loss: 3.107130 | lrm: 0.12 | dt: 794ms | tok/sec: 660,546 | mfu: 21.8% | epoch: 1 | remaining: 17s    
step 00372 (94.3%) | loss: 3.103379 | lrm: 0.11 | dt: 788ms | tok/sec: 665,381 | mfu: 22.0% | epoch: 1 | remaining: 16s    
step 00373 (94.5%) | loss: 3.108226 | lrm: 0.11 | dt: 796ms | tok/sec: 658,901 | mfu: 21.8% | epoch: 1 | remaining: 16s    
step 00374 (94.8%) | loss: 3.103797 | lrm: 0.10 | dt: 788ms | tok/sec: 664,946 | mfu: 22.0% | epoch: 1 | remaining: 15s    
step 00375 (95.1%) | loss: 3.100333 | lrm: 0.10 | dt: 792ms | tok/sec: 662,325 | mfu: 21.9% | epoch: 1 | remaining: 14s    
step 00376 (95.3%) | loss: 3.102889 | lrm: 0.09 | dt: 784ms | tok/sec: 668,687 | mfu: 22.1% | epoch: 1 | remaining: 13s    
step 00377 (95.6%) | loss: 3.105554 | lrm: 0.09 | dt: 791ms | tok/sec: 662,888 | mfu: 21.9% | epoch: 1 | remaining: 12s    
step 00378 (95.9%) | loss: 3.108930 | lrm: 0.08 | dt: 783ms | tok/sec: 669,485 | mfu: 22.1% | epoch: 1 | remaining: 12s    
step 00379 (96.1%) | loss: 3.103934 | lrm: 0.08 | dt: 787ms | tok/sec: 665,923 | mfu: 22.0% | epoch: 1 | remaining: 11s    
step 00380 (96.4%) | loss: 3.105482 | lrm: 0.07 | dt: 794ms | tok/sec: 660,198 | mfu: 21.8% | epoch: 1 | remaining: 10s    
step 00381 (96.6%) | loss: 3.103520 | lrm: 0.07 | dt: 787ms | tok/sec: 666,470 | mfu: 22.0% | epoch: 1 | remaining: 9s    
step 00382 (96.9%) | loss: 3.099564 | lrm: 0.06 | dt: 783ms | tok/sec: 669,935 | mfu: 22.2% | epoch: 1 | remaining: 9s    
step 00383 (97.2%) | loss: 3.102313 | lrm: 0.06 | dt: 783ms | tok/sec: 669,781 | mfu: 22.1% | epoch: 1 | remaining: 8s    
step 00384 (97.4%) | loss: 3.099043 | lrm: 0.05 | dt: 785ms | tok/sec: 667,634 | mfu: 22.1% | epoch: 1 | remaining: 7s    
step 00385 (97.7%) | loss: 3.099289 | lrm: 0.05 | dt: 786ms | tok/sec: 666,728 | mfu: 22.0% | epoch: 1 | remaining: 6s    
step 00386 (97.9%) | loss: 3.101781 | lrm: 0.04 | dt: 797ms | tok/sec: 657,922 | mfu: 21.8% | epoch: 1 | remaining: 5s    
step 00387 (98.2%) | loss: 3.095978 | lrm: 0.04 | dt: 784ms | tok/sec: 668,902 | mfu: 22.1% | epoch: 1 | remaining: 5s    
step 00388 (98.5%) | loss: 3.095267 | lrm: 0.03 | dt: 792ms | tok/sec: 662,069 | mfu: 21.9% | epoch: 1 | remaining: 4s    
step 00389 (98.7%) | loss: 3.092545 | lrm: 0.03 | dt: 798ms | tok/sec: 657,259 | mfu: 21.7% | epoch: 1 | remaining: 3s    
step 00390 (99.0%) | loss: 3.091036 | lrm: 0.02 | dt: 790ms | tok/sec: 663,410 | mfu: 21.9% | epoch: 1 | remaining: 2s    
step 00391 (99.3%) | loss: 3.088733 | lrm: 0.01 | dt: 792ms | tok/sec: 662,386 | mfu: 21.9% | epoch: 1 | remaining: 1s    
step 00392 (99.5%) | loss: 3.087125 | lrm: 0.01 | dt: 785ms | tok/sec: 667,747 | mfu: 22.1% | epoch: 1 | remaining: 1s    
step 00393 (99.8%) | loss: 3.090409 | lrm: 0.00 | dt: 791ms | tok/sec: 662,845 | mfu: 21.9% | epoch: 1 | remaining: 0s    
---
val_bpb:          1.102000
training_seconds: 300.2
total_seconds:    334.3
peak_vram_mb:     59333.5
mfu_percent:      22.18
total_tokens_M:   206.6
num_steps:        394
num_params_M:     58.7
depth:            8
arch_norm_type:   layernorm
arch_attention:   standard
arch_mlp_type:    swiglu
