Warning: Flash-Attention 3 kernels are unavailable for compute capability (12, 0); falling back to torch SDPA.
Vocab size: 8,192
Blueprint metadata run_id=73 binary=101000
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'SSSL', 'norm_type': 'layernorm', 'attention_type': 'standard', 'mlp_type': 'swiglu', 'use_value_embeddings': False, 'use_qk_norm': False, 'rope_base': 10000.0}
Parameter counts:
  wte                     : 4,194,304
  value_embeds            : 0
  lm_head                 : 4,194,304
  transformer_matrices    : 33,554,432
  scalars                 : 16
  total                   : 41,943,056
Estimated FLOPs per token: 3.271557e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 2

step 00000 (0.0%) | loss: 9.011375 | lrm: 1.00 | dt: 3019ms | tok/sec: 173,670 | mfu: 5.7% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 9.191327 | lrm: 1.00 | dt: 733ms | tok/sec: 715,514 | mfu: 23.7% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.956004 | lrm: 1.00 | dt: 733ms | tok/sec: 715,332 | mfu: 23.7% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 8.538385 | lrm: 1.00 | dt: 734ms | tok/sec: 714,633 | mfu: 23.6% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 8.112878 | lrm: 1.00 | dt: 733ms | tok/sec: 715,224 | mfu: 23.6% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 7.746173 | lrm: 1.00 | dt: 733ms | tok/sec: 715,023 | mfu: 23.6% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 7.446529 | lrm: 1.00 | dt: 734ms | tok/sec: 714,234 | mfu: 23.6% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 7.199509 | lrm: 1.00 | dt: 734ms | tok/sec: 714,364 | mfu: 23.6% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 6.986676 | lrm: 1.00 | dt: 735ms | tok/sec: 713,617 | mfu: 23.6% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 6.800646 | lrm: 1.00 | dt: 736ms | tok/sec: 712,319 | mfu: 23.6% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.643413 | lrm: 1.00 | dt: 735ms | tok/sec: 713,456 | mfu: 23.6% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.508609 | lrm: 1.00 | dt: 734ms | tok/sec: 713,925 | mfu: 23.6% | epoch: 1 | remaining: 299s    
step 00012 (0.2%) | loss: 6.390634 | lrm: 1.00 | dt: 735ms | tok/sec: 713,753 | mfu: 23.6% | epoch: 1 | remaining: 299s    
step 00013 (0.5%) | loss: 6.290135 | lrm: 1.00 | dt: 735ms | tok/sec: 713,641 | mfu: 23.6% | epoch: 1 | remaining: 298s    
step 00014 (0.7%) | loss: 6.196867 | lrm: 1.00 | dt: 735ms | tok/sec: 713,640 | mfu: 23.6% | epoch: 1 | remaining: 297s    
step 00015 (1.0%) | loss: 6.116656 | lrm: 1.00 | dt: 735ms | tok/sec: 713,326 | mfu: 23.6% | epoch: 1 | remaining: 296s    
step 00307 (74.2%) | loss: 3.380516 | lrm: 0.52 | dt: 765ms | tok/sec: 685,353 | mfu: 22.7% | epoch: 1 | remaining: 77s    
step 00308 (74.4%) | loss: 3.373791 | lrm: 0.51 | dt: 763ms | tok/sec: 687,167 | mfu: 22.7% | epoch: 1 | remaining: 76s    
step 00309 (74.7%) | loss: 3.368520 | lrm: 0.51 | dt: 763ms | tok/sec: 687,309 | mfu: 22.7% | epoch: 1 | remaining: 75s    
step 00310 (75.0%) | loss: 3.363940 | lrm: 0.50 | dt: 753ms | tok/sec: 696,283 | mfu: 23.0% | epoch: 1 | remaining: 74s    
step 00311 (75.2%) | loss: 3.363342 | lrm: 0.50 | dt: 751ms | tok/sec: 697,759 | mfu: 23.1% | epoch: 1 | remaining: 74s    
step 00312 (75.5%) | loss: 3.363833 | lrm: 0.49 | dt: 757ms | tok/sec: 692,436 | mfu: 22.9% | epoch: 1 | remaining: 73s    
step 00313 (75.7%) | loss: 3.356597 | lrm: 0.49 | dt: 748ms | tok/sec: 701,061 | mfu: 23.2% | epoch: 1 | remaining: 72s    
step 00314 (76.0%) | loss: 3.355161 | lrm: 0.48 | dt: 766ms | tok/sec: 684,623 | mfu: 22.6% | epoch: 1 | remaining: 71s    
step 00315 (76.2%) | loss: 3.359787 | lrm: 0.48 | dt: 769ms | tok/sec: 681,664 | mfu: 22.5% | epoch: 1 | remaining: 71s    
step 00316 (76.5%) | loss: 3.357466 | lrm: 0.47 | dt: 761ms | tok/sec: 688,683 | mfu: 22.8% | epoch: 1 | remaining: 70s    
step 00317 (76.7%) | loss: 3.358597 | lrm: 0.47 | dt: 765ms | tok/sec: 685,665 | mfu: 22.7% | epoch: 1 | remaining: 69s    
step 00318 (77.0%) | loss: 3.359023 | lrm: 0.46 | dt: 757ms | tok/sec: 692,388 | mfu: 22.9% | epoch: 1 | remaining: 68s    
step 00319 (77.2%) | loss: 3.354769 | lrm: 0.46 | dt: 753ms | tok/sec: 696,085 | mfu: 23.0% | epoch: 1 | remaining: 68s    
step 00320 (77.5%) | loss: 3.354758 | lrm: 0.45 | dt: 759ms | tok/sec: 690,686 | mfu: 22.8% | epoch: 1 | remaining: 67s    
step 00321 (77.7%) | loss: 3.351081 | lrm: 0.45 | dt: 764ms | tok/sec: 686,536 | mfu: 22.7% | epoch: 1 | remaining: 66s    
step 00322 (78.0%) | loss: 3.351414 | lrm: 0.44 | dt: 762ms | tok/sec: 688,252 | mfu: 22.8% | epoch: 1 | remaining: 65s    
step 00323 (78.2%) | loss: 3.346931 | lrm: 0.44 | dt: 756ms | tok/sec: 693,203 | mfu: 22.9% | epoch: 1 | remaining: 65s    
step 00324 (78.5%) | loss: 3.341124 | lrm: 0.43 | dt: 746ms | tok/sec: 702,925 | mfu: 23.2% | epoch: 1 | remaining: 64s    
step 00325 (78.7%) | loss: 3.335294 | lrm: 0.43 | dt: 758ms | tok/sec: 692,048 | mfu: 22.9% | epoch: 1 | remaining: 63s    
step 00326 (79.0%) | loss: 3.336481 | lrm: 0.42 | dt: 757ms | tok/sec: 692,291 | mfu: 22.9% | epoch: 1 | remaining: 62s    
step 00327 (79.2%) | loss: 3.331070 | lrm: 0.42 | dt: 761ms | tok/sec: 688,495 | mfu: 22.8% | epoch: 1 | remaining: 61s    
step 00328 (79.5%) | loss: 3.330665 | lrm: 0.41 | dt: 761ms | tok/sec: 688,588 | mfu: 22.8% | epoch: 1 | remaining: 61s    
step 00329 (79.8%) | loss: 3.332203 | lrm: 0.40 | dt: 767ms | tok/sec: 683,957 | mfu: 22.6% | epoch: 1 | remaining: 60s    
step 00330 (80.0%) | loss: 3.330977 | lrm: 0.40 | dt: 765ms | tok/sec: 685,363 | mfu: 22.7% | epoch: 1 | remaining: 59s    
step 00331 (80.3%) | loss: 3.333131 | lrm: 0.39 | dt: 757ms | tok/sec: 692,308 | mfu: 22.9% | epoch: 1 | remaining: 58s    
step 00332 (80.5%) | loss: 3.333226 | lrm: 0.39 | dt: 757ms | tok/sec: 693,014 | mfu: 22.9% | epoch: 1 | remaining: 58s    
step 00333 (80.8%) | loss: 3.331202 | lrm: 0.38 | dt: 757ms | tok/sec: 692,756 | mfu: 22.9% | epoch: 1 | remaining: 57s    
step 00334 (81.0%) | loss: 3.331000 | lrm: 0.38 | dt: 755ms | tok/sec: 693,992 | mfu: 22.9% | epoch: 1 | remaining: 56s    
step 00335 (81.3%) | loss: 3.320664 | lrm: 0.37 | dt: 757ms | tok/sec: 692,150 | mfu: 22.9% | epoch: 1 | remaining: 55s    
step 00336 (81.5%) | loss: 3.319963 | lrm: 0.37 | dt: 768ms | tok/sec: 682,764 | mfu: 22.6% | epoch: 1 | remaining: 55s    
step 00337 (81.8%) | loss: 3.316659 | lrm: 0.36 | dt: 760ms | tok/sec: 689,898 | mfu: 22.8% | epoch: 1 | remaining: 54s    
step 00338 (82.0%) | loss: 3.315773 | lrm: 0.36 | dt: 756ms | tok/sec: 693,621 | mfu: 22.9% | epoch: 1 | remaining: 53s    
step 00339 (82.3%) | loss: 3.308518 | lrm: 0.35 | dt: 759ms | tok/sec: 690,564 | mfu: 22.8% | epoch: 1 | remaining: 52s    
step 00340 (82.5%) | loss: 3.310331 | lrm: 0.35 | dt: 765ms | tok/sec: 685,299 | mfu: 22.7% | epoch: 1 | remaining: 52s    
step 00341 (82.8%) | loss: 3.307544 | lrm: 0.34 | dt: 761ms | tok/sec: 689,204 | mfu: 22.8% | epoch: 1 | remaining: 51s    
step 00342 (83.1%) | loss: 3.309757 | lrm: 0.34 | dt: 755ms | tok/sec: 694,525 | mfu: 23.0% | epoch: 1 | remaining: 50s    
step 00343 (83.3%) | loss: 3.313184 | lrm: 0.33 | dt: 770ms | tok/sec: 681,311 | mfu: 22.5% | epoch: 1 | remaining: 49s    
step 00344 (83.6%) | loss: 3.312350 | lrm: 0.33 | dt: 758ms | tok/sec: 691,369 | mfu: 22.9% | epoch: 1 | remaining: 49s    
step 00345 (83.8%) | loss: 3.309709 | lrm: 0.32 | dt: 759ms | tok/sec: 690,474 | mfu: 22.8% | epoch: 1 | remaining: 48s    
step 00346 (84.1%) | loss: 3.308861 | lrm: 0.32 | dt: 762ms | tok/sec: 687,996 | mfu: 22.7% | epoch: 1 | remaining: 47s    
step 00347 (84.3%) | loss: 3.307167 | lrm: 0.31 | dt: 754ms | tok/sec: 695,392 | mfu: 23.0% | epoch: 1 | remaining: 46s    
step 00348 (84.6%) | loss: 3.301976 | lrm: 0.31 | dt: 757ms | tok/sec: 692,199 | mfu: 22.9% | epoch: 1 | remaining: 46s    
step 00349 (84.8%) | loss: 3.300178 | lrm: 0.30 | dt: 764ms | tok/sec: 685,993 | mfu: 22.7% | epoch: 1 | remaining: 45s    
step 00350 (85.1%) | loss: 3.298412 | lrm: 0.30 | dt: 766ms | tok/sec: 684,107 | mfu: 22.6% | epoch: 1 | remaining: 44s    
step 00351 (85.3%) | loss: 3.294193 | lrm: 0.29 | dt: 754ms | tok/sec: 695,611 | mfu: 23.0% | epoch: 1 | remaining: 43s    
step 00352 (85.6%) | loss: 3.296425 | lrm: 0.29 | dt: 761ms | tok/sec: 689,343 | mfu: 22.8% | epoch: 1 | remaining: 42s    
step 00353 (85.8%) | loss: 3.291177 | lrm: 0.28 | dt: 766ms | tok/sec: 684,003 | mfu: 22.6% | epoch: 1 | remaining: 42s    
step 00354 (86.1%) | loss: 3.291929 | lrm: 0.28 | dt: 755ms | tok/sec: 694,874 | mfu: 23.0% | epoch: 1 | remaining: 41s    
step 00355 (86.3%) | loss: 3.290431 | lrm: 0.27 | dt: 757ms | tok/sec: 692,297 | mfu: 22.9% | epoch: 1 | remaining: 40s    
step 00356 (86.6%) | loss: 3.283508 | lrm: 0.27 | dt: 764ms | tok/sec: 686,147 | mfu: 22.7% | epoch: 1 | remaining: 39s    
step 00357 (86.9%) | loss: 3.277931 | lrm: 0.26 | dt: 762ms | tok/sec: 687,905 | mfu: 22.7% | epoch: 1 | remaining: 39s    
step 00358 (87.1%) | loss: 3.274275 | lrm: 0.26 | dt: 757ms | tok/sec: 692,569 | mfu: 22.9% | epoch: 1 | remaining: 38s    
step 00359 (87.4%) | loss: 3.273205 | lrm: 0.25 | dt: 761ms | tok/sec: 688,840 | mfu: 22.8% | epoch: 1 | remaining: 37s    
step 00360 (87.6%) | loss: 3.271207 | lrm: 0.25 | dt: 755ms | tok/sec: 694,612 | mfu: 23.0% | epoch: 1 | remaining: 36s    
step 00361 (87.9%) | loss: 3.263878 | lrm: 0.24 | dt: 756ms | tok/sec: 693,056 | mfu: 22.9% | epoch: 1 | remaining: 36s    
step 00362 (88.1%) | loss: 3.270377 | lrm: 0.24 | dt: 752ms | tok/sec: 696,904 | mfu: 23.0% | epoch: 1 | remaining: 35s    
step 00363 (88.4%) | loss: 3.270257 | lrm: 0.23 | dt: 753ms | tok/sec: 696,422 | mfu: 23.0% | epoch: 1 | remaining: 34s    
step 00364 (88.6%) | loss: 3.271039 | lrm: 0.23 | dt: 753ms | tok/sec: 696,134 | mfu: 23.0% | epoch: 1 | remaining: 33s    
step 00365 (88.9%) | loss: 3.263737 | lrm: 0.22 | dt: 759ms | tok/sec: 690,708 | mfu: 22.8% | epoch: 1 | remaining: 33s    
step 00366 (89.1%) | loss: 3.263754 | lrm: 0.22 | dt: 753ms | tok/sec: 696,384 | mfu: 23.0% | epoch: 1 | remaining: 32s    
step 00367 (89.4%) | loss: 3.262173 | lrm: 0.21 | dt: 762ms | tok/sec: 688,309 | mfu: 22.8% | epoch: 1 | remaining: 31s    
step 00368 (89.6%) | loss: 3.255188 | lrm: 0.21 | dt: 754ms | tok/sec: 695,728 | mfu: 23.0% | epoch: 1 | remaining: 30s    
step 00369 (89.9%) | loss: 3.252691 | lrm: 0.20 | dt: 759ms | tok/sec: 691,181 | mfu: 22.9% | epoch: 1 | remaining: 30s    
step 00370 (90.1%) | loss: 3.249615 | lrm: 0.20 | dt: 769ms | tok/sec: 681,993 | mfu: 22.5% | epoch: 1 | remaining: 29s    
step 00371 (90.4%) | loss: 3.246885 | lrm: 0.19 | dt: 748ms | tok/sec: 701,195 | mfu: 23.2% | epoch: 1 | remaining: 28s    
step 00372 (90.6%) | loss: 3.243149 | lrm: 0.19 | dt: 759ms | tok/sec: 691,134 | mfu: 22.9% | epoch: 1 | remaining: 27s    
step 00373 (90.9%) | loss: 3.247153 | lrm: 0.18 | dt: 761ms | tok/sec: 688,768 | mfu: 22.8% | epoch: 1 | remaining: 27s    
step 00374 (91.1%) | loss: 3.242862 | lrm: 0.18 | dt: 758ms | tok/sec: 691,290 | mfu: 22.9% | epoch: 1 | remaining: 26s    
step 00375 (91.4%) | loss: 3.238878 | lrm: 0.17 | dt: 771ms | tok/sec: 679,890 | mfu: 22.5% | epoch: 1 | remaining: 25s    
step 00376 (91.7%) | loss: 3.240658 | lrm: 0.17 | dt: 756ms | tok/sec: 693,173 | mfu: 22.9% | epoch: 1 | remaining: 24s    
step 00377 (91.9%) | loss: 3.242972 | lrm: 0.16 | dt: 760ms | tok/sec: 689,610 | mfu: 22.8% | epoch: 1 | remaining: 24s    
step 00378 (92.2%) | loss: 3.245507 | lrm: 0.16 | dt: 761ms | tok/sec: 688,841 | mfu: 22.8% | epoch: 1 | remaining: 23s    
step 00379 (92.4%) | loss: 3.239858 | lrm: 0.15 | dt: 756ms | tok/sec: 693,711 | mfu: 22.9% | epoch: 1 | remaining: 22s    
step 00380 (92.7%) | loss: 3.240365 | lrm: 0.15 | dt: 756ms | tok/sec: 693,072 | mfu: 22.9% | epoch: 1 | remaining: 21s    
step 00381 (92.9%) | loss: 3.237537 | lrm: 0.14 | dt: 762ms | tok/sec: 688,053 | mfu: 22.7% | epoch: 1 | remaining: 20s    
step 00382 (93.2%) | loss: 3.233092 | lrm: 0.14 | dt: 757ms | tok/sec: 692,668 | mfu: 22.9% | epoch: 1 | remaining: 20s    
step 00383 (93.4%) | loss: 3.235255 | lrm: 0.13 | dt: 764ms | tok/sec: 686,079 | mfu: 22.7% | epoch: 1 | remaining: 19s    
step 00384 (93.7%) | loss: 3.231520 | lrm: 0.13 | dt: 763ms | tok/sec: 686,831 | mfu: 22.7% | epoch: 1 | remaining: 18s    
step 00385 (93.9%) | loss: 3.230953 | lrm: 0.12 | dt: 766ms | tok/sec: 684,400 | mfu: 22.6% | epoch: 1 | remaining: 17s    
step 00386 (94.2%) | loss: 3.233110 | lrm: 0.12 | dt: 751ms | tok/sec: 698,282 | mfu: 23.1% | epoch: 1 | remaining: 17s    
step 00387 (94.4%) | loss: 3.226535 | lrm: 0.11 | dt: 753ms | tok/sec: 695,940 | mfu: 23.0% | epoch: 1 | remaining: 16s    
step 00388 (94.7%) | loss: 3.225107 | lrm: 0.11 | dt: 764ms | tok/sec: 685,904 | mfu: 22.7% | epoch: 1 | remaining: 15s    
step 00389 (94.9%) | loss: 3.221564 | lrm: 0.10 | dt: 761ms | tok/sec: 688,857 | mfu: 22.8% | epoch: 1 | remaining: 14s    
step 00390 (95.2%) | loss: 3.220033 | lrm: 0.10 | dt: 763ms | tok/sec: 687,247 | mfu: 22.7% | epoch: 1 | remaining: 14s    
step 00391 (95.5%) | loss: 3.217189 | lrm: 0.09 | dt: 763ms | tok/sec: 687,156 | mfu: 22.7% | epoch: 1 | remaining: 13s    
step 00392 (95.7%) | loss: 3.215082 | lrm: 0.09 | dt: 763ms | tok/sec: 686,726 | mfu: 22.7% | epoch: 1 | remaining: 12s    
step 00393 (96.0%) | loss: 3.217663 | lrm: 0.08 | dt: 759ms | tok/sec: 691,210 | mfu: 22.9% | epoch: 1 | remaining: 11s    
step 00394 (96.2%) | loss: 3.217450 | lrm: 0.08 | dt: 754ms | tok/sec: 695,020 | mfu: 23.0% | epoch: 1 | remaining: 11s    
step 00395 (96.5%) | loss: 3.221220 | lrm: 0.07 | dt: 760ms | tok/sec: 689,984 | mfu: 22.8% | epoch: 1 | remaining: 10s    
step 00396 (96.7%) | loss: 3.220985 | lrm: 0.07 | dt: 754ms | tok/sec: 695,792 | mfu: 23.0% | epoch: 1 | remaining: 9s    
step 00397 (97.0%) | loss: 3.218212 | lrm: 0.06 | dt: 755ms | tok/sec: 694,239 | mfu: 23.0% | epoch: 1 | remaining: 8s    
step 00398 (97.2%) | loss: 3.214179 | lrm: 0.06 | dt: 754ms | tok/sec: 695,650 | mfu: 23.0% | epoch: 1 | remaining: 8s    
step 00399 (97.5%) | loss: 3.214834 | lrm: 0.05 | dt: 754ms | tok/sec: 695,233 | mfu: 23.0% | epoch: 1 | remaining: 7s    
step 00400 (97.7%) | loss: 3.214802 | lrm: 0.05 | dt: 766ms | tok/sec: 684,181 | mfu: 22.6% | epoch: 1 | remaining: 6s    
step 00401 (98.0%) | loss: 3.211625 | lrm: 0.04 | dt: 759ms | tok/sec: 690,726 | mfu: 22.8% | epoch: 1 | remaining: 5s    
step 00402 (98.2%) | loss: 3.209265 | lrm: 0.04 | dt: 762ms | tok/sec: 688,492 | mfu: 22.8% | epoch: 1 | remaining: 5s    
step 00403 (98.5%) | loss: 3.209187 | lrm: 0.03 | dt: 766ms | tok/sec: 684,875 | mfu: 22.6% | epoch: 1 | remaining: 4s    
step 00404 (98.7%) | loss: 3.209882 | lrm: 0.03 | dt: 767ms | tok/sec: 683,567 | mfu: 22.6% | epoch: 1 | remaining: 3s    
step 00405 (99.0%) | loss: 3.205153 | lrm: 0.02 | dt: 766ms | tok/sec: 684,341 | mfu: 22.6% | epoch: 1 | remaining: 2s    
step 00406 (99.3%) | loss: 3.204915 | lrm: 0.01 | dt: 754ms | tok/sec: 695,516 | mfu: 23.0% | epoch: 1 | remaining: 1s    
step 00407 (99.5%) | loss: 3.206386 | lrm: 0.01 | dt: 751ms | tok/sec: 698,286 | mfu: 23.1% | epoch: 1 | remaining: 1s    
step 00408 (99.8%) | loss: 3.203859 | lrm: 0.00 | dt: 747ms | tok/sec: 701,487 | mfu: 23.2% | epoch: 1 | remaining: 0s    
---
val_bpb:          1.141491
training_seconds: 300.0
total_seconds:    333.6
peak_vram_mb:     53885.5
mfu_percent:      23.05
total_tokens_M:   214.4
num_steps:        409
num_params_M:     41.9
depth:            8
arch_norm_type:   layernorm
arch_attention:   standard
arch_mlp_type:    swiglu
