Warning: Flash-Attention 3 kernels are unavailable for compute capability (12, 0); falling back to torch SDPA.
Vocab size: 8,192
Blueprint metadata run_id=75 binary=111110
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'SSSL', 'norm_type': 'layernorm', 'attention_type': 'sliding_window', 'mlp_type': 'swiglu', 'use_value_embeddings': True, 'use_qk_norm': True, 'rope_base': 10000.0}
Parameter counts:
  wte                     : 4,194,304
  value_embeds            : 16,777,216
  lm_head                 : 4,194,304
  transformer_matrices    : 33,554,944
  scalars                 : 16
  total                   : 58,720,784
Estimated FLOPs per token: 2.894100e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 2

step 00000 (0.0%) | loss: 9.011375 | lrm: 1.00 | dt: 3123ms | tok/sec: 167,900 | mfu: 4.9% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 9.191311 | lrm: 1.00 | dt: 765ms | tok/sec: 685,469 | mfu: 20.0% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.953292 | lrm: 1.00 | dt: 765ms | tok/sec: 685,341 | mfu: 20.0% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 8.524385 | lrm: 1.00 | dt: 765ms | tok/sec: 685,082 | mfu: 20.0% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 8.109373 | lrm: 1.00 | dt: 765ms | tok/sec: 684,940 | mfu: 20.0% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 7.732287 | lrm: 1.00 | dt: 766ms | tok/sec: 684,559 | mfu: 20.0% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 7.434104 | lrm: 1.00 | dt: 766ms | tok/sec: 684,553 | mfu: 20.0% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 7.188608 | lrm: 1.00 | dt: 766ms | tok/sec: 684,560 | mfu: 20.0% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 6.977076 | lrm: 1.00 | dt: 767ms | tok/sec: 683,735 | mfu: 20.0% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 6.792615 | lrm: 1.00 | dt: 766ms | tok/sec: 684,270 | mfu: 20.0% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.637171 | lrm: 1.00 | dt: 766ms | tok/sec: 684,124 | mfu: 20.0% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.503146 | lrm: 1.00 | dt: 767ms | tok/sec: 683,451 | mfu: 20.0% | epoch: 1 | remaining: 299s    
step 00012 (0.3%) | loss: 6.385778 | lrm: 1.00 | dt: 767ms | tok/sec: 683,934 | mfu: 20.0% | epoch: 1 | remaining: 298s    
step 00013 (0.5%) | loss: 6.286344 | lrm: 1.00 | dt: 767ms | tok/sec: 683,709 | mfu: 20.0% | epoch: 1 | remaining: 298s    
step 00014 (0.8%) | loss: 6.193046 | lrm: 1.00 | dt: 767ms | tok/sec: 683,385 | mfu: 20.0% | epoch: 1 | remaining: 297s    
step 00015 (1.0%) | loss: 6.113283 | lrm: 1.00 | dt: 767ms | tok/sec: 683,389 | mfu: 20.0% | epoch: 1 | remaining: 296s    
step 00307 (77.2%) | loss: 3.218018 | lrm: 0.46 | dt: 784ms | tok/sec: 668,969 | mfu: 19.6% | epoch: 1 | remaining: 68s    
step 00308 (77.4%) | loss: 3.211259 | lrm: 0.45 | dt: 787ms | tok/sec: 666,404 | mfu: 19.5% | epoch: 1 | remaining: 67s    
step 00309 (77.7%) | loss: 3.206231 | lrm: 0.45 | dt: 789ms | tok/sec: 664,520 | mfu: 19.4% | epoch: 1 | remaining: 66s    
step 00310 (77.9%) | loss: 3.201557 | lrm: 0.44 | dt: 803ms | tok/sec: 652,629 | mfu: 19.1% | epoch: 1 | remaining: 65s    
step 00311 (78.2%) | loss: 3.201100 | lrm: 0.44 | dt: 788ms | tok/sec: 665,327 | mfu: 19.5% | epoch: 1 | remaining: 65s    
step 00312 (78.5%) | loss: 3.201878 | lrm: 0.43 | dt: 786ms | tok/sec: 667,343 | mfu: 19.5% | epoch: 1 | remaining: 64s    
step 00313 (78.7%) | loss: 3.194967 | lrm: 0.43 | dt: 786ms | tok/sec: 667,423 | mfu: 19.5% | epoch: 1 | remaining: 63s    
step 00314 (79.0%) | loss: 3.193838 | lrm: 0.42 | dt: 790ms | tok/sec: 663,394 | mfu: 19.4% | epoch: 1 | remaining: 62s    
step 00315 (79.3%) | loss: 3.199027 | lrm: 0.41 | dt: 790ms | tok/sec: 664,005 | mfu: 19.4% | epoch: 1 | remaining: 61s    
step 00316 (79.5%) | loss: 3.196700 | lrm: 0.41 | dt: 790ms | tok/sec: 664,042 | mfu: 19.4% | epoch: 1 | remaining: 61s    
step 00317 (79.8%) | loss: 3.198153 | lrm: 0.40 | dt: 794ms | tok/sec: 660,385 | mfu: 19.3% | epoch: 1 | remaining: 60s    
step 00318 (80.1%) | loss: 3.198631 | lrm: 0.40 | dt: 795ms | tok/sec: 659,180 | mfu: 19.3% | epoch: 1 | remaining: 59s    
step 00319 (80.3%) | loss: 3.194598 | lrm: 0.39 | dt: 787ms | tok/sec: 665,915 | mfu: 19.5% | epoch: 1 | remaining: 58s    
step 00320 (80.6%) | loss: 3.194977 | lrm: 0.39 | dt: 795ms | tok/sec: 659,474 | mfu: 19.3% | epoch: 1 | remaining: 57s    
step 00321 (80.9%) | loss: 3.191173 | lrm: 0.38 | dt: 790ms | tok/sec: 663,355 | mfu: 19.4% | epoch: 1 | remaining: 57s    
step 00322 (81.1%) | loss: 3.191746 | lrm: 0.38 | dt: 789ms | tok/sec: 664,377 | mfu: 19.4% | epoch: 1 | remaining: 56s    
step 00323 (81.4%) | loss: 3.187512 | lrm: 0.37 | dt: 788ms | tok/sec: 665,381 | mfu: 19.5% | epoch: 1 | remaining: 55s    
step 00324 (81.6%) | loss: 3.182669 | lrm: 0.37 | dt: 796ms | tok/sec: 658,979 | mfu: 19.3% | epoch: 1 | remaining: 54s    
step 00325 (81.9%) | loss: 3.176968 | lrm: 0.36 | dt: 792ms | tok/sec: 661,640 | mfu: 19.4% | epoch: 1 | remaining: 53s    
step 00326 (82.2%) | loss: 3.178883 | lrm: 0.36 | dt: 783ms | tok/sec: 669,496 | mfu: 19.6% | epoch: 1 | remaining: 53s    
step 00327 (82.4%) | loss: 3.173662 | lrm: 0.35 | dt: 789ms | tok/sec: 664,392 | mfu: 19.4% | epoch: 1 | remaining: 52s    
step 00328 (82.7%) | loss: 3.173185 | lrm: 0.35 | dt: 791ms | tok/sec: 662,819 | mfu: 19.4% | epoch: 1 | remaining: 51s    
step 00329 (83.0%) | loss: 3.174867 | lrm: 0.34 | dt: 790ms | tok/sec: 663,691 | mfu: 19.4% | epoch: 1 | remaining: 50s    
step 00330 (83.2%) | loss: 3.174151 | lrm: 0.34 | dt: 784ms | tok/sec: 668,516 | mfu: 19.6% | epoch: 1 | remaining: 50s    
step 00331 (83.5%) | loss: 3.176571 | lrm: 0.33 | dt: 782ms | tok/sec: 670,765 | mfu: 19.6% | epoch: 1 | remaining: 49s    
step 00332 (83.7%) | loss: 3.177401 | lrm: 0.33 | dt: 785ms | tok/sec: 667,703 | mfu: 19.5% | epoch: 1 | remaining: 48s    
step 00333 (84.0%) | loss: 3.175997 | lrm: 0.32 | dt: 784ms | tok/sec: 668,393 | mfu: 19.5% | epoch: 1 | remaining: 47s    
step 00334 (84.3%) | loss: 3.176522 | lrm: 0.31 | dt: 792ms | tok/sec: 662,313 | mfu: 19.4% | epoch: 1 | remaining: 46s    
step 00335 (84.5%) | loss: 3.166465 | lrm: 0.31 | dt: 796ms | tok/sec: 658,415 | mfu: 19.3% | epoch: 1 | remaining: 46s    
step 00336 (84.8%) | loss: 3.166520 | lrm: 0.30 | dt: 800ms | tok/sec: 655,233 | mfu: 19.2% | epoch: 1 | remaining: 45s    
step 00337 (85.1%) | loss: 3.163229 | lrm: 0.30 | dt: 787ms | tok/sec: 665,860 | mfu: 19.5% | epoch: 1 | remaining: 44s    
step 00338 (85.3%) | loss: 3.162884 | lrm: 0.29 | dt: 794ms | tok/sec: 660,001 | mfu: 19.3% | epoch: 1 | remaining: 43s    
step 00339 (85.6%) | loss: 3.155582 | lrm: 0.29 | dt: 781ms | tok/sec: 671,646 | mfu: 19.6% | epoch: 1 | remaining: 42s    
step 00340 (85.8%) | loss: 3.158243 | lrm: 0.28 | dt: 797ms | tok/sec: 657,825 | mfu: 19.2% | epoch: 1 | remaining: 42s    
step 00341 (86.1%) | loss: 3.155428 | lrm: 0.28 | dt: 790ms | tok/sec: 663,346 | mfu: 19.4% | epoch: 1 | remaining: 41s    
step 00342 (86.4%) | loss: 3.158869 | lrm: 0.27 | dt: 793ms | tok/sec: 661,077 | mfu: 19.3% | epoch: 1 | remaining: 40s    
step 00343 (86.6%) | loss: 3.163101 | lrm: 0.27 | dt: 796ms | tok/sec: 658,416 | mfu: 19.3% | epoch: 1 | remaining: 39s    
step 00344 (86.9%) | loss: 3.162444 | lrm: 0.26 | dt: 793ms | tok/sec: 660,961 | mfu: 19.3% | epoch: 1 | remaining: 38s    
step 00345 (87.2%) | loss: 3.159867 | lrm: 0.26 | dt: 788ms | tok/sec: 665,199 | mfu: 19.5% | epoch: 1 | remaining: 38s    
step 00346 (87.4%) | loss: 3.159348 | lrm: 0.25 | dt: 789ms | tok/sec: 664,628 | mfu: 19.4% | epoch: 1 | remaining: 37s    
step 00347 (87.7%) | loss: 3.158069 | lrm: 0.25 | dt: 791ms | tok/sec: 662,811 | mfu: 19.4% | epoch: 1 | remaining: 36s    
step 00348 (88.0%) | loss: 3.153296 | lrm: 0.24 | dt: 789ms | tok/sec: 664,892 | mfu: 19.4% | epoch: 1 | remaining: 35s    
step 00349 (88.2%) | loss: 3.152262 | lrm: 0.24 | dt: 784ms | tok/sec: 669,000 | mfu: 19.6% | epoch: 1 | remaining: 35s    
step 00350 (88.5%) | loss: 3.150846 | lrm: 0.23 | dt: 789ms | tok/sec: 664,392 | mfu: 19.4% | epoch: 1 | remaining: 34s    
step 00351 (88.7%) | loss: 3.147016 | lrm: 0.23 | dt: 783ms | tok/sec: 669,207 | mfu: 19.6% | epoch: 1 | remaining: 33s    
step 00352 (89.0%) | loss: 3.149558 | lrm: 0.22 | dt: 789ms | tok/sec: 664,516 | mfu: 19.4% | epoch: 1 | remaining: 32s    
step 00353 (89.3%) | loss: 3.145291 | lrm: 0.21 | dt: 782ms | tok/sec: 670,344 | mfu: 19.6% | epoch: 1 | remaining: 31s    
step 00354 (89.5%) | loss: 3.146721 | lrm: 0.21 | dt: 779ms | tok/sec: 672,810 | mfu: 19.7% | epoch: 1 | remaining: 31s    
step 00355 (89.8%) | loss: 3.145645 | lrm: 0.20 | dt: 785ms | tok/sec: 668,024 | mfu: 19.5% | epoch: 1 | remaining: 30s    
step 00356 (90.1%) | loss: 3.138691 | lrm: 0.20 | dt: 799ms | tok/sec: 656,573 | mfu: 19.2% | epoch: 1 | remaining: 29s    
step 00357 (90.3%) | loss: 3.133606 | lrm: 0.19 | dt: 793ms | tok/sec: 661,285 | mfu: 19.3% | epoch: 1 | remaining: 28s    
step 00358 (90.6%) | loss: 3.130265 | lrm: 0.19 | dt: 791ms | tok/sec: 663,086 | mfu: 19.4% | epoch: 1 | remaining: 27s    
step 00359 (90.8%) | loss: 3.129411 | lrm: 0.18 | dt: 785ms | tok/sec: 668,043 | mfu: 19.5% | epoch: 1 | remaining: 27s    
step 00360 (91.1%) | loss: 3.127849 | lrm: 0.18 | dt: 798ms | tok/sec: 656,929 | mfu: 19.2% | epoch: 1 | remaining: 26s    
step 00361 (91.4%) | loss: 3.120952 | lrm: 0.17 | dt: 783ms | tok/sec: 669,773 | mfu: 19.6% | epoch: 1 | remaining: 25s    
step 00362 (91.6%) | loss: 3.128367 | lrm: 0.17 | dt: 798ms | tok/sec: 656,625 | mfu: 19.2% | epoch: 1 | remaining: 24s    
step 00363 (91.9%) | loss: 3.128374 | lrm: 0.16 | dt: 793ms | tok/sec: 661,116 | mfu: 19.3% | epoch: 1 | remaining: 23s    
step 00364 (92.2%) | loss: 3.129735 | lrm: 0.16 | dt: 792ms | tok/sec: 662,019 | mfu: 19.4% | epoch: 1 | remaining: 23s    
step 00365 (92.4%) | loss: 3.123022 | lrm: 0.15 | dt: 788ms | tok/sec: 665,268 | mfu: 19.5% | epoch: 1 | remaining: 22s    
step 00366 (92.7%) | loss: 3.123421 | lrm: 0.15 | dt: 792ms | tok/sec: 662,384 | mfu: 19.4% | epoch: 1 | remaining: 21s    
step 00367 (93.0%) | loss: 3.122291 | lrm: 0.14 | dt: 785ms | tok/sec: 667,909 | mfu: 19.5% | epoch: 1 | remaining: 20s    
step 00368 (93.2%) | loss: 3.115651 | lrm: 0.14 | dt: 798ms | tok/sec: 656,731 | mfu: 19.2% | epoch: 1 | remaining: 20s    
step 00369 (93.5%) | loss: 3.113710 | lrm: 0.13 | dt: 787ms | tok/sec: 666,171 | mfu: 19.5% | epoch: 1 | remaining: 19s    
step 00370 (93.7%) | loss: 3.110966 | lrm: 0.13 | dt: 786ms | tok/sec: 666,848 | mfu: 19.5% | epoch: 1 | remaining: 18s    
step 00371 (94.0%) | loss: 3.108416 | lrm: 0.12 | dt: 790ms | tok/sec: 663,746 | mfu: 19.4% | epoch: 1 | remaining: 17s    
step 00372 (94.3%) | loss: 3.104741 | lrm: 0.11 | dt: 796ms | tok/sec: 658,538 | mfu: 19.3% | epoch: 1 | remaining: 16s    
step 00373 (94.5%) | loss: 3.109627 | lrm: 0.11 | dt: 784ms | tok/sec: 669,037 | mfu: 19.6% | epoch: 1 | remaining: 16s    
step 00374 (94.8%) | loss: 3.105424 | lrm: 0.10 | dt: 797ms | tok/sec: 657,784 | mfu: 19.2% | epoch: 1 | remaining: 15s    
step 00375 (95.1%) | loss: 3.102023 | lrm: 0.10 | dt: 791ms | tok/sec: 662,696 | mfu: 19.4% | epoch: 1 | remaining: 14s    
step 00376 (95.3%) | loss: 3.104350 | lrm: 0.09 | dt: 790ms | tok/sec: 663,556 | mfu: 19.4% | epoch: 1 | remaining: 13s    
step 00377 (95.6%) | loss: 3.107156 | lrm: 0.09 | dt: 790ms | tok/sec: 663,522 | mfu: 19.4% | epoch: 1 | remaining: 12s    
step 00378 (95.9%) | loss: 3.110563 | lrm: 0.08 | dt: 793ms | tok/sec: 661,227 | mfu: 19.3% | epoch: 1 | remaining: 12s    
step 00379 (96.1%) | loss: 3.105527 | lrm: 0.08 | dt: 795ms | tok/sec: 659,318 | mfu: 19.3% | epoch: 1 | remaining: 11s    
step 00380 (96.4%) | loss: 3.107109 | lrm: 0.07 | dt: 783ms | tok/sec: 669,691 | mfu: 19.6% | epoch: 1 | remaining: 10s    
step 00381 (96.6%) | loss: 3.105197 | lrm: 0.07 | dt: 783ms | tok/sec: 669,706 | mfu: 19.6% | epoch: 1 | remaining: 9s    
step 00382 (96.9%) | loss: 3.100908 | lrm: 0.06 | dt: 789ms | tok/sec: 664,609 | mfu: 19.4% | epoch: 1 | remaining: 8s    
step 00383 (97.2%) | loss: 3.103628 | lrm: 0.06 | dt: 790ms | tok/sec: 663,728 | mfu: 19.4% | epoch: 1 | remaining: 8s    
step 00384 (97.4%) | loss: 3.100377 | lrm: 0.05 | dt: 783ms | tok/sec: 669,262 | mfu: 19.6% | epoch: 1 | remaining: 7s    
step 00385 (97.7%) | loss: 3.100285 | lrm: 0.05 | dt: 786ms | tok/sec: 667,098 | mfu: 19.5% | epoch: 1 | remaining: 6s    
step 00386 (98.0%) | loss: 3.102711 | lrm: 0.04 | dt: 786ms | tok/sec: 666,898 | mfu: 19.5% | epoch: 1 | remaining: 5s    
step 00387 (98.2%) | loss: 3.096966 | lrm: 0.04 | dt: 787ms | tok/sec: 665,857 | mfu: 19.5% | epoch: 1 | remaining: 5s    
step 00388 (98.5%) | loss: 3.096261 | lrm: 0.03 | dt: 793ms | tok/sec: 661,023 | mfu: 19.3% | epoch: 1 | remaining: 4s    
step 00389 (98.7%) | loss: 3.093501 | lrm: 0.03 | dt: 787ms | tok/sec: 665,786 | mfu: 19.5% | epoch: 1 | remaining: 3s    
step 00390 (99.0%) | loss: 3.092236 | lrm: 0.02 | dt: 793ms | tok/sec: 660,880 | mfu: 19.3% | epoch: 1 | remaining: 2s    
step 00391 (99.3%) | loss: 3.089831 | lrm: 0.01 | dt: 793ms | tok/sec: 660,764 | mfu: 19.3% | epoch: 1 | remaining: 1s    
step 00392 (99.5%) | loss: 3.088330 | lrm: 0.01 | dt: 792ms | tok/sec: 661,919 | mfu: 19.4% | epoch: 1 | remaining: 1s    
step 00393 (99.8%) | loss: 3.091678 | lrm: 0.00 | dt: 792ms | tok/sec: 662,209 | mfu: 19.4% | epoch: 1 | remaining: 0s    
---
val_bpb:          1.102534
training_seconds: 300.2
total_seconds:    334.6
peak_vram_mb:     59333.5
mfu_percent:      19.62
total_tokens_M:   206.6
num_steps:        394
num_params_M:     58.7
depth:            8
arch_norm_type:   layernorm
arch_attention:   sliding_window
arch_mlp_type:    swiglu
