Warning: Flash-Attention 3 kernels are unavailable for compute capability (12, 0); falling back to torch SDPA.
Vocab size: 8,192
Blueprint metadata run_id=58 binary=110010
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'SSSL', 'norm_type': 'layernorm', 'attention_type': 'sliding_window', 'mlp_type': 'relu2', 'use_value_embeddings': False, 'use_qk_norm': True, 'rope_base': 10000.0}
Parameter counts:
  wte                     : 4,194,304
  value_embeds            : 0
  lm_head                 : 4,194,304
  transformer_matrices    : 25,165,824
  scalars                 : 16
  total                   : 33,554,448
Estimated FLOPs per token: 2.390753e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 2

step 00000 (0.0%) | loss: 9.011375 | lrm: 1.00 | dt: 2955ms | tok/sec: 177,429 | mfu: 4.3% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 9.185896 | lrm: 1.00 | dt: 638ms | tok/sec: 821,873 | mfu: 19.9% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 9.158705 | lrm: 1.00 | dt: 638ms | tok/sec: 821,638 | mfu: 19.9% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 8.844320 | lrm: 1.00 | dt: 638ms | tok/sec: 821,650 | mfu: 19.9% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 8.534235 | lrm: 1.00 | dt: 638ms | tok/sec: 821,556 | mfu: 19.8% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 8.202665 | lrm: 1.00 | dt: 638ms | tok/sec: 821,262 | mfu: 19.8% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 7.911681 | lrm: 1.00 | dt: 639ms | tok/sec: 821,039 | mfu: 19.8% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 7.660818 | lrm: 1.00 | dt: 639ms | tok/sec: 820,311 | mfu: 19.8% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 7.435754 | lrm: 1.00 | dt: 639ms | tok/sec: 820,730 | mfu: 19.8% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 7.223313 | lrm: 1.00 | dt: 639ms | tok/sec: 820,741 | mfu: 19.8% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 7.034662 | lrm: 1.00 | dt: 639ms | tok/sec: 820,520 | mfu: 19.8% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.867026 | lrm: 1.00 | dt: 639ms | tok/sec: 820,467 | mfu: 19.8% | epoch: 1 | remaining: 299s    
step 00012 (0.2%) | loss: 6.717503 | lrm: 1.00 | dt: 639ms | tok/sec: 820,397 | mfu: 19.8% | epoch: 1 | remaining: 299s    
step 00013 (0.4%) | loss: 6.583065 | lrm: 1.00 | dt: 639ms | tok/sec: 820,351 | mfu: 19.8% | epoch: 1 | remaining: 298s    
step 00014 (0.6%) | loss: 6.468255 | lrm: 1.00 | dt: 639ms | tok/sec: 820,456 | mfu: 19.8% | epoch: 1 | remaining: 297s    
step 00015 (0.9%) | loss: 6.362992 | lrm: 1.00 | dt: 639ms | tok/sec: 820,085 | mfu: 19.8% | epoch: 1 | remaining: 297s    
step 00307 (63.9%) | loss: 3.365977 | lrm: 0.72 | dt: 652ms | tok/sec: 804,712 | mfu: 19.4% | epoch: 1 | remaining: 108s    
step 00308 (64.1%) | loss: 3.358327 | lrm: 0.72 | dt: 652ms | tok/sec: 803,562 | mfu: 19.4% | epoch: 1 | remaining: 107s    
step 00309 (64.3%) | loss: 3.352780 | lrm: 0.71 | dt: 648ms | tok/sec: 808,945 | mfu: 19.5% | epoch: 1 | remaining: 106s    
step 00310 (64.5%) | loss: 3.346981 | lrm: 0.71 | dt: 654ms | tok/sec: 801,285 | mfu: 19.4% | epoch: 1 | remaining: 106s    
step 00311 (64.8%) | loss: 3.345779 | lrm: 0.70 | dt: 648ms | tok/sec: 809,560 | mfu: 19.6% | epoch: 1 | remaining: 105s    
step 00312 (65.0%) | loss: 3.346350 | lrm: 0.70 | dt: 652ms | tok/sec: 803,707 | mfu: 19.4% | epoch: 1 | remaining: 104s    
step 00313 (65.2%) | loss: 3.339127 | lrm: 0.70 | dt: 651ms | tok/sec: 805,260 | mfu: 19.5% | epoch: 1 | remaining: 104s    
step 00314 (65.4%) | loss: 3.337578 | lrm: 0.69 | dt: 655ms | tok/sec: 799,943 | mfu: 19.3% | epoch: 1 | remaining: 103s    
step 00315 (65.6%) | loss: 3.342096 | lrm: 0.69 | dt: 651ms | tok/sec: 805,229 | mfu: 19.5% | epoch: 1 | remaining: 102s    
step 00316 (65.8%) | loss: 3.339088 | lrm: 0.68 | dt: 647ms | tok/sec: 810,653 | mfu: 19.6% | epoch: 1 | remaining: 102s    
step 00317 (66.1%) | loss: 3.340070 | lrm: 0.68 | dt: 655ms | tok/sec: 800,609 | mfu: 19.3% | epoch: 1 | remaining: 101s    
step 00318 (66.3%) | loss: 3.340775 | lrm: 0.67 | dt: 656ms | tok/sec: 798,841 | mfu: 19.3% | epoch: 1 | remaining: 101s    
step 00319 (66.5%) | loss: 3.336812 | lrm: 0.67 | dt: 649ms | tok/sec: 808,098 | mfu: 19.5% | epoch: 1 | remaining: 100s    
step 00320 (66.7%) | loss: 3.336696 | lrm: 0.67 | dt: 648ms | tok/sec: 808,606 | mfu: 19.5% | epoch: 1 | remaining: 99s    
step 00321 (66.9%) | loss: 3.332780 | lrm: 0.66 | dt: 655ms | tok/sec: 801,032 | mfu: 19.4% | epoch: 1 | remaining: 99s    
step 00322 (67.1%) | loss: 3.332788 | lrm: 0.66 | dt: 667ms | tok/sec: 786,570 | mfu: 19.0% | epoch: 1 | remaining: 98s    
step 00323 (67.4%) | loss: 3.328482 | lrm: 0.65 | dt: 653ms | tok/sec: 802,450 | mfu: 19.4% | epoch: 1 | remaining: 97s    
step 00324 (67.6%) | loss: 3.323242 | lrm: 0.65 | dt: 648ms | tok/sec: 809,461 | mfu: 19.6% | epoch: 1 | remaining: 97s    
step 00325 (67.8%) | loss: 3.317554 | lrm: 0.64 | dt: 646ms | tok/sec: 811,826 | mfu: 19.6% | epoch: 1 | remaining: 96s    
step 00326 (68.0%) | loss: 3.318948 | lrm: 0.64 | dt: 652ms | tok/sec: 804,132 | mfu: 19.4% | epoch: 1 | remaining: 95s    
step 00327 (68.2%) | loss: 3.313658 | lrm: 0.64 | dt: 655ms | tok/sec: 800,187 | mfu: 19.3% | epoch: 1 | remaining: 95s    
step 00328 (68.5%) | loss: 3.312930 | lrm: 0.63 | dt: 655ms | tok/sec: 799,845 | mfu: 19.3% | epoch: 1 | remaining: 94s    
step 00329 (68.7%) | loss: 3.314152 | lrm: 0.63 | dt: 650ms | tok/sec: 806,731 | mfu: 19.5% | epoch: 1 | remaining: 93s    
step 00330 (68.9%) | loss: 3.312674 | lrm: 0.62 | dt: 655ms | tok/sec: 800,739 | mfu: 19.3% | epoch: 1 | remaining: 93s    
step 00331 (69.1%) | loss: 3.314382 | lrm: 0.62 | dt: 658ms | tok/sec: 796,441 | mfu: 19.2% | epoch: 1 | remaining: 92s    
step 00332 (69.3%) | loss: 3.315177 | lrm: 0.61 | dt: 655ms | tok/sec: 800,741 | mfu: 19.3% | epoch: 1 | remaining: 91s    
step 00333 (69.5%) | loss: 3.313566 | lrm: 0.61 | dt: 659ms | tok/sec: 795,472 | mfu: 19.2% | epoch: 1 | remaining: 91s    
step 00334 (69.8%) | loss: 3.313760 | lrm: 0.60 | dt: 659ms | tok/sec: 795,761 | mfu: 19.2% | epoch: 1 | remaining: 90s    
step 00335 (70.0%) | loss: 3.304510 | lrm: 0.60 | dt: 653ms | tok/sec: 802,559 | mfu: 19.4% | epoch: 1 | remaining: 89s    
step 00336 (70.2%) | loss: 3.304139 | lrm: 0.60 | dt: 657ms | tok/sec: 797,579 | mfu: 19.3% | epoch: 1 | remaining: 89s    
step 00337 (70.4%) | loss: 3.300513 | lrm: 0.59 | dt: 655ms | tok/sec: 800,686 | mfu: 19.3% | epoch: 1 | remaining: 88s    
step 00338 (70.6%) | loss: 3.299967 | lrm: 0.59 | dt: 652ms | tok/sec: 804,411 | mfu: 19.4% | epoch: 1 | remaining: 87s    
step 00339 (70.9%) | loss: 3.293032 | lrm: 0.58 | dt: 646ms | tok/sec: 811,253 | mfu: 19.6% | epoch: 1 | remaining: 87s    
step 00340 (71.1%) | loss: 3.295279 | lrm: 0.58 | dt: 650ms | tok/sec: 806,861 | mfu: 19.5% | epoch: 1 | remaining: 86s    
step 00341 (71.3%) | loss: 3.292464 | lrm: 0.57 | dt: 652ms | tok/sec: 803,521 | mfu: 19.4% | epoch: 1 | remaining: 85s    
step 00342 (71.5%) | loss: 3.295374 | lrm: 0.57 | dt: 651ms | tok/sec: 804,915 | mfu: 19.4% | epoch: 1 | remaining: 85s    
step 00343 (71.7%) | loss: 3.299242 | lrm: 0.57 | dt: 655ms | tok/sec: 800,814 | mfu: 19.3% | epoch: 1 | remaining: 84s    
step 00344 (71.9%) | loss: 3.298059 | lrm: 0.56 | dt: 658ms | tok/sec: 796,500 | mfu: 19.2% | epoch: 1 | remaining: 84s    
step 00345 (72.2%) | loss: 3.295580 | lrm: 0.56 | dt: 653ms | tok/sec: 803,193 | mfu: 19.4% | epoch: 1 | remaining: 83s    
step 00346 (72.4%) | loss: 3.295338 | lrm: 0.55 | dt: 655ms | tok/sec: 800,075 | mfu: 19.3% | epoch: 1 | remaining: 82s    
step 00347 (72.6%) | loss: 3.293803 | lrm: 0.55 | dt: 650ms | tok/sec: 806,412 | mfu: 19.5% | epoch: 1 | remaining: 82s    
step 00348 (72.8%) | loss: 3.289356 | lrm: 0.54 | dt: 656ms | tok/sec: 799,160 | mfu: 19.3% | epoch: 1 | remaining: 81s    
step 00349 (73.0%) | loss: 3.287874 | lrm: 0.54 | dt: 650ms | tok/sec: 806,564 | mfu: 19.5% | epoch: 1 | remaining: 80s    
step 00350 (73.2%) | loss: 3.286333 | lrm: 0.54 | dt: 648ms | tok/sec: 809,233 | mfu: 19.6% | epoch: 1 | remaining: 80s    
step 00351 (73.5%) | loss: 3.282307 | lrm: 0.53 | dt: 649ms | tok/sec: 807,503 | mfu: 19.5% | epoch: 1 | remaining: 79s    
step 00352 (73.7%) | loss: 3.284568 | lrm: 0.53 | dt: 653ms | tok/sec: 803,052 | mfu: 19.4% | epoch: 1 | remaining: 78s    
step 00353 (73.9%) | loss: 3.279622 | lrm: 0.52 | dt: 648ms | tok/sec: 809,261 | mfu: 19.6% | epoch: 1 | remaining: 78s    
step 00354 (74.1%) | loss: 3.280760 | lrm: 0.52 | dt: 653ms | tok/sec: 803,400 | mfu: 19.4% | epoch: 1 | remaining: 77s    
step 00355 (74.3%) | loss: 3.279350 | lrm: 0.51 | dt: 654ms | tok/sec: 801,104 | mfu: 19.4% | epoch: 1 | remaining: 76s    
step 00356 (74.5%) | loss: 3.272189 | lrm: 0.51 | dt: 657ms | tok/sec: 797,823 | mfu: 19.3% | epoch: 1 | remaining: 76s    
step 00357 (74.8%) | loss: 3.266806 | lrm: 0.50 | dt: 649ms | tok/sec: 807,890 | mfu: 19.5% | epoch: 1 | remaining: 75s    
step 00358 (75.0%) | loss: 3.263376 | lrm: 0.50 | dt: 650ms | tok/sec: 806,104 | mfu: 19.5% | epoch: 1 | remaining: 74s    
step 00359 (75.2%) | loss: 3.261943 | lrm: 0.50 | dt: 656ms | tok/sec: 799,723 | mfu: 19.3% | epoch: 1 | remaining: 74s    
step 00360 (75.4%) | loss: 3.259956 | lrm: 0.49 | dt: 655ms | tok/sec: 800,375 | mfu: 19.3% | epoch: 1 | remaining: 73s    
step 00361 (75.6%) | loss: 3.252975 | lrm: 0.49 | dt: 655ms | tok/sec: 800,898 | mfu: 19.4% | epoch: 1 | remaining: 72s    
step 00362 (75.9%) | loss: 3.259864 | lrm: 0.48 | dt: 656ms | tok/sec: 798,742 | mfu: 19.3% | epoch: 1 | remaining: 72s    
step 00363 (76.1%) | loss: 3.259475 | lrm: 0.48 | dt: 653ms | tok/sec: 802,310 | mfu: 19.4% | epoch: 1 | remaining: 71s    
step 00364 (76.3%) | loss: 3.260473 | lrm: 0.47 | dt: 658ms | tok/sec: 797,342 | mfu: 19.3% | epoch: 1 | remaining: 70s    
step 00365 (76.5%) | loss: 3.253043 | lrm: 0.47 | dt: 658ms | tok/sec: 797,240 | mfu: 19.3% | epoch: 1 | remaining: 70s    
step 00366 (76.7%) | loss: 3.252873 | lrm: 0.47 | dt: 654ms | tok/sec: 801,595 | mfu: 19.4% | epoch: 1 | remaining: 69s    
step 00367 (76.9%) | loss: 3.251464 | lrm: 0.46 | dt: 653ms | tok/sec: 802,783 | mfu: 19.4% | epoch: 1 | remaining: 69s    
step 00368 (77.2%) | loss: 3.244607 | lrm: 0.46 | dt: 652ms | tok/sec: 804,738 | mfu: 19.4% | epoch: 1 | remaining: 68s    
step 00369 (77.4%) | loss: 3.242574 | lrm: 0.45 | dt: 651ms | tok/sec: 805,870 | mfu: 19.5% | epoch: 1 | remaining: 67s    
step 00370 (77.6%) | loss: 3.239399 | lrm: 0.45 | dt: 652ms | tok/sec: 803,842 | mfu: 19.4% | epoch: 1 | remaining: 67s    
step 00371 (77.8%) | loss: 3.236662 | lrm: 0.44 | dt: 656ms | tok/sec: 799,689 | mfu: 19.3% | epoch: 1 | remaining: 66s    
step 00372 (78.0%) | loss: 3.232846 | lrm: 0.44 | dt: 653ms | tok/sec: 803,334 | mfu: 19.4% | epoch: 1 | remaining: 65s    
step 00373 (78.3%) | loss: 3.237129 | lrm: 0.43 | dt: 653ms | tok/sec: 802,564 | mfu: 19.4% | epoch: 1 | remaining: 65s    
step 00374 (78.5%) | loss: 3.232742 | lrm: 0.43 | dt: 654ms | tok/sec: 801,761 | mfu: 19.4% | epoch: 1 | remaining: 64s    
step 00375 (78.7%) | loss: 3.228889 | lrm: 0.43 | dt: 649ms | tok/sec: 807,683 | mfu: 19.5% | epoch: 1 | remaining: 63s    
step 00376 (78.9%) | loss: 3.230608 | lrm: 0.42 | dt: 652ms | tok/sec: 803,668 | mfu: 19.4% | epoch: 1 | remaining: 63s    
step 00377 (79.1%) | loss: 3.232823 | lrm: 0.42 | dt: 655ms | tok/sec: 800,732 | mfu: 19.3% | epoch: 1 | remaining: 62s    
step 00378 (79.3%) | loss: 3.235462 | lrm: 0.41 | dt: 651ms | tok/sec: 805,297 | mfu: 19.5% | epoch: 1 | remaining: 61s    
step 00379 (79.6%) | loss: 3.229980 | lrm: 0.41 | dt: 651ms | tok/sec: 805,513 | mfu: 19.5% | epoch: 1 | remaining: 61s    
step 00380 (79.8%) | loss: 3.230502 | lrm: 0.40 | dt: 653ms | tok/sec: 802,505 | mfu: 19.4% | epoch: 1 | remaining: 60s    
step 00381 (80.0%) | loss: 3.227831 | lrm: 0.40 | dt: 648ms | tok/sec: 808,991 | mfu: 19.5% | epoch: 1 | remaining: 59s    
step 00382 (80.2%) | loss: 3.222966 | lrm: 0.40 | dt: 651ms | tok/sec: 804,978 | mfu: 19.4% | epoch: 1 | remaining: 59s    
step 00383 (80.4%) | loss: 3.225326 | lrm: 0.39 | dt: 653ms | tok/sec: 803,252 | mfu: 19.4% | epoch: 1 | remaining: 58s    
step 00384 (80.6%) | loss: 3.221563 | lrm: 0.39 | dt: 658ms | tok/sec: 796,373 | mfu: 19.2% | epoch: 1 | remaining: 57s    
step 00385 (80.9%) | loss: 3.220809 | lrm: 0.38 | dt: 659ms | tok/sec: 795,176 | mfu: 19.2% | epoch: 1 | remaining: 57s    
step 00386 (81.1%) | loss: 3.222707 | lrm: 0.38 | dt: 656ms | tok/sec: 799,315 | mfu: 19.3% | epoch: 1 | remaining: 56s    
step 00387 (81.3%) | loss: 3.216528 | lrm: 0.37 | dt: 647ms | tok/sec: 809,929 | mfu: 19.6% | epoch: 1 | remaining: 55s    
step 00388 (81.5%) | loss: 3.215022 | lrm: 0.37 | dt: 651ms | tok/sec: 805,106 | mfu: 19.5% | epoch: 1 | remaining: 55s    
step 00389 (81.7%) | loss: 3.211433 | lrm: 0.37 | dt: 650ms | tok/sec: 807,059 | mfu: 19.5% | epoch: 1 | remaining: 54s    
step 00390 (82.0%) | loss: 3.209504 | lrm: 0.36 | dt: 650ms | tok/sec: 806,543 | mfu: 19.5% | epoch: 1 | remaining: 53s    
step 00391 (82.2%) | loss: 3.207729 | lrm: 0.36 | dt: 649ms | tok/sec: 808,309 | mfu: 19.5% | epoch: 1 | remaining: 53s    
step 00392 (82.4%) | loss: 3.205226 | lrm: 0.35 | dt: 655ms | tok/sec: 800,447 | mfu: 19.3% | epoch: 1 | remaining: 52s    
step 00393 (82.6%) | loss: 3.207103 | lrm: 0.35 | dt: 658ms | tok/sec: 796,187 | mfu: 19.2% | epoch: 1 | remaining: 52s    
step 00394 (82.8%) | loss: 3.206246 | lrm: 0.34 | dt: 650ms | tok/sec: 806,249 | mfu: 19.5% | epoch: 1 | remaining: 51s    
step 00395 (83.0%) | loss: 3.209474 | lrm: 0.34 | dt: 652ms | tok/sec: 804,106 | mfu: 19.4% | epoch: 1 | remaining: 50s    
step 00396 (83.3%) | loss: 3.208724 | lrm: 0.33 | dt: 651ms | tok/sec: 805,386 | mfu: 19.5% | epoch: 1 | remaining: 50s    
step 00397 (83.5%) | loss: 3.205397 | lrm: 0.33 | dt: 652ms | tok/sec: 804,726 | mfu: 19.4% | epoch: 1 | remaining: 49s    
step 00398 (83.7%) | loss: 3.200715 | lrm: 0.33 | dt: 650ms | tok/sec: 806,978 | mfu: 19.5% | epoch: 1 | remaining: 48s    
step 00399 (83.9%) | loss: 3.200804 | lrm: 0.32 | dt: 657ms | tok/sec: 797,405 | mfu: 19.3% | epoch: 1 | remaining: 48s    
step 00400 (84.1%) | loss: 3.200178 | lrm: 0.32 | dt: 653ms | tok/sec: 802,777 | mfu: 19.4% | epoch: 1 | remaining: 47s    
step 00401 (84.3%) | loss: 3.196359 | lrm: 0.31 | dt: 656ms | tok/sec: 799,169 | mfu: 19.3% | epoch: 1 | remaining: 46s    
step 00402 (84.6%) | loss: 3.193597 | lrm: 0.31 | dt: 655ms | tok/sec: 800,360 | mfu: 19.3% | epoch: 1 | remaining: 46s    
step 00403 (84.8%) | loss: 3.192869 | lrm: 0.30 | dt: 648ms | tok/sec: 809,102 | mfu: 19.5% | epoch: 1 | remaining: 45s    
step 00404 (85.0%) | loss: 3.193145 | lrm: 0.30 | dt: 649ms | tok/sec: 808,385 | mfu: 19.5% | epoch: 1 | remaining: 44s    
step 00405 (85.2%) | loss: 3.187545 | lrm: 0.30 | dt: 655ms | tok/sec: 800,965 | mfu: 19.4% | epoch: 1 | remaining: 44s    
step 00406 (85.4%) | loss: 3.186640 | lrm: 0.29 | dt: 657ms | tok/sec: 798,064 | mfu: 19.3% | epoch: 1 | remaining: 43s    
step 00407 (85.7%) | loss: 3.187314 | lrm: 0.29 | dt: 656ms | tok/sec: 799,197 | mfu: 19.3% | epoch: 1 | remaining: 42s    
step 00408 (85.9%) | loss: 3.184066 | lrm: 0.28 | dt: 652ms | tok/sec: 804,546 | mfu: 19.4% | epoch: 1 | remaining: 42s    
step 00409 (86.1%) | loss: 3.183877 | lrm: 0.28 | dt: 647ms | tok/sec: 810,854 | mfu: 19.6% | epoch: 1 | remaining: 41s    
step 00410 (86.3%) | loss: 3.185868 | lrm: 0.27 | dt: 652ms | tok/sec: 804,456 | mfu: 19.4% | epoch: 1 | remaining: 40s    
step 00411 (86.5%) | loss: 3.184063 | lrm: 0.27 | dt: 652ms | tok/sec: 804,499 | mfu: 19.4% | epoch: 1 | remaining: 40s    
step 00412 (86.7%) | loss: 3.180356 | lrm: 0.27 | dt: 651ms | tok/sec: 805,814 | mfu: 19.5% | epoch: 1 | remaining: 39s    
step 00413 (87.0%) | loss: 3.181697 | lrm: 0.26 | dt: 652ms | tok/sec: 804,432 | mfu: 19.4% | epoch: 1 | remaining: 38s    
step 00414 (87.2%) | loss: 3.172651 | lrm: 0.26 | dt: 656ms | tok/sec: 799,292 | mfu: 19.3% | epoch: 1 | remaining: 38s    
step 00415 (87.4%) | loss: 3.173879 | lrm: 0.25 | dt: 652ms | tok/sec: 804,123 | mfu: 19.4% | epoch: 1 | remaining: 37s    
step 00416 (87.6%) | loss: 3.171991 | lrm: 0.25 | dt: 654ms | tok/sec: 801,964 | mfu: 19.4% | epoch: 1 | remaining: 37s    
step 00417 (87.8%) | loss: 3.173821 | lrm: 0.24 | dt: 656ms | tok/sec: 799,251 | mfu: 19.3% | epoch: 1 | remaining: 36s    
step 00418 (88.0%) | loss: 3.174836 | lrm: 0.24 | dt: 654ms | tok/sec: 801,274 | mfu: 19.4% | epoch: 1 | remaining: 35s    
step 00419 (88.3%) | loss: 3.173136 | lrm: 0.23 | dt: 655ms | tok/sec: 800,870 | mfu: 19.4% | epoch: 1 | remaining: 35s    
step 00420 (88.5%) | loss: 3.169865 | lrm: 0.23 | dt: 653ms | tok/sec: 802,763 | mfu: 19.4% | epoch: 1 | remaining: 34s    
step 00421 (88.7%) | loss: 3.170048 | lrm: 0.23 | dt: 658ms | tok/sec: 796,734 | mfu: 19.3% | epoch: 1 | remaining: 33s    
step 00422 (88.9%) | loss: 3.163668 | lrm: 0.22 | dt: 653ms | tok/sec: 802,289 | mfu: 19.4% | epoch: 1 | remaining: 33s    
step 00423 (89.1%) | loss: 3.160721 | lrm: 0.22 | dt: 656ms | tok/sec: 799,794 | mfu: 19.3% | epoch: 1 | remaining: 32s    
step 00424 (89.4%) | loss: 3.160741 | lrm: 0.21 | dt: 649ms | tok/sec: 808,176 | mfu: 19.5% | epoch: 1 | remaining: 31s    
step 00425 (89.6%) | loss: 3.157900 | lrm: 0.21 | dt: 649ms | tok/sec: 807,323 | mfu: 19.5% | epoch: 1 | remaining: 31s    
step 00426 (89.8%) | loss: 3.158624 | lrm: 0.20 | dt: 647ms | tok/sec: 809,884 | mfu: 19.6% | epoch: 1 | remaining: 30s    
step 00427 (90.0%) | loss: 3.157257 | lrm: 0.20 | dt: 650ms | tok/sec: 806,022 | mfu: 19.5% | epoch: 1 | remaining: 29s    
step 00428 (90.2%) | loss: 3.157616 | lrm: 0.20 | dt: 649ms | tok/sec: 807,772 | mfu: 19.5% | epoch: 1 | remaining: 29s    
step 00429 (90.4%) | loss: 3.153449 | lrm: 0.19 | dt: 651ms | tok/sec: 804,949 | mfu: 19.4% | epoch: 1 | remaining: 28s    
step 00430 (90.7%) | loss: 3.157126 | lrm: 0.19 | dt: 652ms | tok/sec: 804,612 | mfu: 19.4% | epoch: 1 | remaining: 27s    
step 00431 (90.9%) | loss: 3.155674 | lrm: 0.18 | dt: 651ms | tok/sec: 805,556 | mfu: 19.5% | epoch: 1 | remaining: 27s    
step 00432 (91.1%) | loss: 3.157656 | lrm: 0.18 | dt: 648ms | tok/sec: 808,779 | mfu: 19.5% | epoch: 1 | remaining: 26s    
step 00433 (91.3%) | loss: 3.156800 | lrm: 0.17 | dt: 654ms | tok/sec: 802,097 | mfu: 19.4% | epoch: 1 | remaining: 25s    
step 00434 (91.5%) | loss: 3.155725 | lrm: 0.17 | dt: 659ms | tok/sec: 795,777 | mfu: 19.2% | epoch: 1 | remaining: 25s    
step 00435 (91.7%) | loss: 3.157051 | lrm: 0.17 | dt: 663ms | tok/sec: 790,958 | mfu: 19.1% | epoch: 1 | remaining: 24s    
step 00436 (92.0%) | loss: 3.157996 | lrm: 0.16 | dt: 653ms | tok/sec: 802,883 | mfu: 19.4% | epoch: 1 | remaining: 23s    
step 00437 (92.2%) | loss: 3.152729 | lrm: 0.16 | dt: 650ms | tok/sec: 806,814 | mfu: 19.5% | epoch: 1 | remaining: 23s    
step 00438 (92.4%) | loss: 3.151385 | lrm: 0.15 | dt: 650ms | tok/sec: 806,499 | mfu: 19.5% | epoch: 1 | remaining: 22s    
step 00439 (92.6%) | loss: 3.149588 | lrm: 0.15 | dt: 648ms | tok/sec: 809,311 | mfu: 19.6% | epoch: 1 | remaining: 22s    
step 00440 (92.8%) | loss: 3.147877 | lrm: 0.14 | dt: 652ms | tok/sec: 804,341 | mfu: 19.4% | epoch: 1 | remaining: 21s    
step 00441 (93.0%) | loss: 3.145872 | lrm: 0.14 | dt: 653ms | tok/sec: 802,665 | mfu: 19.4% | epoch: 1 | remaining: 20s    
step 00442 (93.3%) | loss: 3.145769 | lrm: 0.13 | dt: 652ms | tok/sec: 804,634 | mfu: 19.4% | epoch: 1 | remaining: 20s    
step 00443 (93.5%) | loss: 3.147206 | lrm: 0.13 | dt: 656ms | tok/sec: 799,539 | mfu: 19.3% | epoch: 1 | remaining: 19s    
step 00444 (93.7%) | loss: 3.148496 | lrm: 0.13 | dt: 655ms | tok/sec: 801,012 | mfu: 19.4% | epoch: 1 | remaining: 18s    
step 00445 (93.9%) | loss: 3.146287 | lrm: 0.12 | dt: 653ms | tok/sec: 802,688 | mfu: 19.4% | epoch: 1 | remaining: 18s    
step 00446 (94.1%) | loss: 3.141470 | lrm: 0.12 | dt: 654ms | tok/sec: 801,074 | mfu: 19.4% | epoch: 1 | remaining: 17s    
step 00447 (94.4%) | loss: 3.143478 | lrm: 0.11 | dt: 650ms | tok/sec: 806,936 | mfu: 19.5% | epoch: 1 | remaining: 16s    
step 00448 (94.6%) | loss: 3.140660 | lrm: 0.11 | dt: 647ms | tok/sec: 809,946 | mfu: 19.6% | epoch: 1 | remaining: 16s    
step 00449 (94.8%) | loss: 3.135316 | lrm: 0.10 | dt: 648ms | tok/sec: 808,559 | mfu: 19.5% | epoch: 1 | remaining: 15s    
step 00450 (95.0%) | loss: 3.138908 | lrm: 0.10 | dt: 660ms | tok/sec: 794,743 | mfu: 19.2% | epoch: 1 | remaining: 14s    
step 00451 (95.2%) | loss: 3.141796 | lrm: 0.10 | dt: 649ms | tok/sec: 808,120 | mfu: 19.5% | epoch: 1 | remaining: 14s    
step 00452 (95.4%) | loss: 3.138109 | lrm: 0.09 | dt: 655ms | tok/sec: 800,209 | mfu: 19.3% | epoch: 1 | remaining: 13s    
step 00453 (95.7%) | loss: 3.134630 | lrm: 0.09 | dt: 659ms | tok/sec: 795,414 | mfu: 19.2% | epoch: 1 | remaining: 12s    
step 00454 (95.9%) | loss: 3.130369 | lrm: 0.08 | dt: 654ms | tok/sec: 802,024 | mfu: 19.4% | epoch: 1 | remaining: 12s    
step 00455 (96.1%) | loss: 3.130313 | lrm: 0.08 | dt: 659ms | tok/sec: 795,064 | mfu: 19.2% | epoch: 1 | remaining: 11s    
step 00456 (96.3%) | loss: 3.128152 | lrm: 0.07 | dt: 658ms | tok/sec: 797,116 | mfu: 19.3% | epoch: 1 | remaining: 10s    
step 00457 (96.5%) | loss: 3.127963 | lrm: 0.07 | dt: 649ms | tok/sec: 807,223 | mfu: 19.5% | epoch: 1 | remaining: 10s    
step 00458 (96.7%) | loss: 3.130569 | lrm: 0.07 | dt: 655ms | tok/sec: 800,927 | mfu: 19.4% | epoch: 1 | remaining: 9s    
step 00459 (97.0%) | loss: 3.131980 | lrm: 0.06 | dt: 653ms | tok/sec: 802,841 | mfu: 19.4% | epoch: 1 | remaining: 8s    
step 00460 (97.2%) | loss: 3.134596 | lrm: 0.06 | dt: 656ms | tok/sec: 799,670 | mfu: 19.3% | epoch: 1 | remaining: 8s    
step 00461 (97.4%) | loss: 3.135843 | lrm: 0.05 | dt: 662ms | tok/sec: 792,481 | mfu: 19.1% | epoch: 1 | remaining: 7s    
step 00462 (97.6%) | loss: 3.135083 | lrm: 0.05 | dt: 657ms | tok/sec: 798,577 | mfu: 19.3% | epoch: 1 | remaining: 6s    
