Warning: Flash-Attention 3 kernels are unavailable for compute capability (12, 0); falling back to torch SDPA.
Vocab size: 8,192
Blueprint metadata run_id=31 binary=111011
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'SSSL', 'norm_type': 'layernorm', 'attention_type': 'sliding_window', 'mlp_type': 'swiglu', 'use_value_embeddings': False, 'use_qk_norm': True, 'rope_base': 50000.0}
Parameter counts:
  wte                     : 4,194,304
  value_embeds            : 0
  lm_head                 : 4,194,304
  transformer_matrices    : 33,554,432
  scalars                 : 16
  total                   : 41,943,056
Estimated FLOPs per token: 2.894070e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 2

step 00000 (0.0%) | loss: 9.011375 | lrm: 1.00 | dt: 3053ms | tok/sec: 171,724 | mfu: 5.0% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 9.191195 | lrm: 1.00 | dt: 756ms | tok/sec: 693,056 | mfu: 20.3% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.955766 | lrm: 1.00 | dt: 756ms | tok/sec: 693,113 | mfu: 20.3% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 8.538020 | lrm: 1.00 | dt: 757ms | tok/sec: 692,890 | mfu: 20.3% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 8.112936 | lrm: 1.00 | dt: 757ms | tok/sec: 692,865 | mfu: 20.3% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 7.747162 | lrm: 1.00 | dt: 757ms | tok/sec: 692,747 | mfu: 20.3% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 7.448106 | lrm: 1.00 | dt: 757ms | tok/sec: 692,357 | mfu: 20.2% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 7.201482 | lrm: 1.00 | dt: 758ms | tok/sec: 691,309 | mfu: 20.2% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 6.990033 | lrm: 1.00 | dt: 759ms | tok/sec: 691,126 | mfu: 20.2% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 6.804233 | lrm: 1.00 | dt: 758ms | tok/sec: 691,684 | mfu: 20.2% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.646685 | lrm: 1.00 | dt: 758ms | tok/sec: 691,468 | mfu: 20.2% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.510943 | lrm: 1.00 | dt: 758ms | tok/sec: 691,513 | mfu: 20.2% | epoch: 1 | remaining: 299s    
step 00012 (0.3%) | loss: 6.391910 | lrm: 1.00 | dt: 758ms | tok/sec: 691,339 | mfu: 20.2% | epoch: 1 | remaining: 298s    
step 00013 (0.5%) | loss: 6.290865 | lrm: 1.00 | dt: 759ms | tok/sec: 691,210 | mfu: 20.2% | epoch: 1 | remaining: 298s    
step 00014 (0.8%) | loss: 6.196070 | lrm: 1.00 | dt: 758ms | tok/sec: 691,284 | mfu: 20.2% | epoch: 1 | remaining: 297s    
step 00015 (1.0%) | loss: 6.116594 | lrm: 1.00 | dt: 759ms | tok/sec: 691,082 | mfu: 20.2% | epoch: 1 | remaining: 296s    
step 00307 (76.4%) | loss: 3.270263 | lrm: 0.47 | dt: 783ms | tok/sec: 669,339 | mfu: 19.6% | epoch: 1 | remaining: 70s    
step 00308 (76.7%) | loss: 3.263457 | lrm: 0.47 | dt: 788ms | tok/sec: 665,514 | mfu: 19.5% | epoch: 1 | remaining: 69s    
step 00309 (76.9%) | loss: 3.258283 | lrm: 0.46 | dt: 777ms | tok/sec: 675,083 | mfu: 19.7% | epoch: 1 | remaining: 68s    
step 00310 (77.2%) | loss: 3.253462 | lrm: 0.46 | dt: 780ms | tok/sec: 672,521 | mfu: 19.7% | epoch: 1 | remaining: 68s    
step 00311 (77.5%) | loss: 3.252955 | lrm: 0.45 | dt: 778ms | tok/sec: 673,828 | mfu: 19.7% | epoch: 1 | remaining: 67s    
step 00312 (77.7%) | loss: 3.253628 | lrm: 0.45 | dt: 783ms | tok/sec: 669,777 | mfu: 19.6% | epoch: 1 | remaining: 66s    
step 00313 (78.0%) | loss: 3.246446 | lrm: 0.44 | dt: 777ms | tok/sec: 674,381 | mfu: 19.7% | epoch: 1 | remaining: 65s    
step 00314 (78.2%) | loss: 3.245089 | lrm: 0.44 | dt: 777ms | tok/sec: 675,057 | mfu: 19.7% | epoch: 1 | remaining: 64s    
step 00315 (78.5%) | loss: 3.250175 | lrm: 0.43 | dt: 777ms | tok/sec: 674,456 | mfu: 19.7% | epoch: 1 | remaining: 64s    
step 00316 (78.8%) | loss: 3.247876 | lrm: 0.42 | dt: 779ms | tok/sec: 673,425 | mfu: 19.7% | epoch: 1 | remaining: 63s    
step 00317 (79.0%) | loss: 3.249260 | lrm: 0.42 | dt: 789ms | tok/sec: 664,760 | mfu: 19.4% | epoch: 1 | remaining: 62s    
step 00318 (79.3%) | loss: 3.249947 | lrm: 0.41 | dt: 785ms | tok/sec: 668,035 | mfu: 19.5% | epoch: 1 | remaining: 61s    
step 00319 (79.5%) | loss: 3.245704 | lrm: 0.41 | dt: 779ms | tok/sec: 672,865 | mfu: 19.7% | epoch: 1 | remaining: 61s    
step 00320 (79.8%) | loss: 3.246018 | lrm: 0.40 | dt: 774ms | tok/sec: 676,961 | mfu: 19.8% | epoch: 1 | remaining: 60s    
step 00321 (80.1%) | loss: 3.242213 | lrm: 0.40 | dt: 781ms | tok/sec: 671,104 | mfu: 19.6% | epoch: 1 | remaining: 59s    
step 00322 (80.3%) | loss: 3.242838 | lrm: 0.39 | dt: 784ms | tok/sec: 668,462 | mfu: 19.6% | epoch: 1 | remaining: 58s    
step 00323 (80.6%) | loss: 3.238549 | lrm: 0.39 | dt: 786ms | tok/sec: 667,417 | mfu: 19.5% | epoch: 1 | remaining: 57s    
step 00324 (80.8%) | loss: 3.233184 | lrm: 0.38 | dt: 787ms | tok/sec: 666,238 | mfu: 19.5% | epoch: 1 | remaining: 57s    
step 00325 (81.1%) | loss: 3.227454 | lrm: 0.38 | dt: 777ms | tok/sec: 674,571 | mfu: 19.7% | epoch: 1 | remaining: 56s    
step 00326 (81.4%) | loss: 3.228895 | lrm: 0.37 | dt: 779ms | tok/sec: 673,341 | mfu: 19.7% | epoch: 1 | remaining: 55s    
step 00327 (81.6%) | loss: 3.223769 | lrm: 0.37 | dt: 785ms | tok/sec: 667,762 | mfu: 19.5% | epoch: 1 | remaining: 54s    
step 00328 (81.9%) | loss: 3.223147 | lrm: 0.36 | dt: 785ms | tok/sec: 667,667 | mfu: 19.5% | epoch: 1 | remaining: 54s    
step 00329 (82.2%) | loss: 3.224902 | lrm: 0.36 | dt: 788ms | tok/sec: 665,293 | mfu: 19.5% | epoch: 1 | remaining: 53s    
step 00330 (82.4%) | loss: 3.223905 | lrm: 0.35 | dt: 789ms | tok/sec: 664,392 | mfu: 19.4% | epoch: 1 | remaining: 52s    
step 00331 (82.7%) | loss: 3.226227 | lrm: 0.35 | dt: 776ms | tok/sec: 675,220 | mfu: 19.7% | epoch: 1 | remaining: 51s    
step 00332 (82.9%) | loss: 3.227157 | lrm: 0.34 | dt: 779ms | tok/sec: 673,064 | mfu: 19.7% | epoch: 1 | remaining: 50s    
step 00333 (83.2%) | loss: 3.225267 | lrm: 0.34 | dt: 779ms | tok/sec: 672,684 | mfu: 19.7% | epoch: 1 | remaining: 50s    
step 00334 (83.5%) | loss: 3.225328 | lrm: 0.33 | dt: 777ms | tok/sec: 674,572 | mfu: 19.7% | epoch: 1 | remaining: 49s    
step 00335 (83.7%) | loss: 3.215775 | lrm: 0.33 | dt: 787ms | tok/sec: 666,024 | mfu: 19.5% | epoch: 1 | remaining: 48s    
step 00336 (84.0%) | loss: 3.215765 | lrm: 0.32 | dt: 774ms | tok/sec: 677,745 | mfu: 19.8% | epoch: 1 | remaining: 47s    
step 00337 (84.2%) | loss: 3.212466 | lrm: 0.32 | dt: 779ms | tok/sec: 672,963 | mfu: 19.7% | epoch: 1 | remaining: 47s    
step 00338 (84.5%) | loss: 3.211917 | lrm: 0.31 | dt: 781ms | tok/sec: 671,284 | mfu: 19.6% | epoch: 1 | remaining: 46s    
step 00339 (84.8%) | loss: 3.204492 | lrm: 0.30 | dt: 783ms | tok/sec: 669,319 | mfu: 19.6% | epoch: 1 | remaining: 45s    
step 00340 (85.0%) | loss: 3.206668 | lrm: 0.30 | dt: 780ms | tok/sec: 671,773 | mfu: 19.6% | epoch: 1 | remaining: 44s    
step 00341 (85.3%) | loss: 3.203647 | lrm: 0.29 | dt: 784ms | tok/sec: 668,583 | mfu: 19.6% | epoch: 1 | remaining: 43s    
step 00342 (85.5%) | loss: 3.206490 | lrm: 0.29 | dt: 784ms | tok/sec: 669,028 | mfu: 19.6% | epoch: 1 | remaining: 43s    
step 00343 (85.8%) | loss: 3.210267 | lrm: 0.28 | dt: 782ms | tok/sec: 670,837 | mfu: 19.6% | epoch: 1 | remaining: 42s    
step 00344 (86.1%) | loss: 3.209450 | lrm: 0.28 | dt: 781ms | tok/sec: 671,525 | mfu: 19.6% | epoch: 1 | remaining: 41s    
step 00345 (86.3%) | loss: 3.206812 | lrm: 0.27 | dt: 783ms | tok/sec: 669,963 | mfu: 19.6% | epoch: 1 | remaining: 40s    
step 00346 (86.6%) | loss: 3.206152 | lrm: 0.27 | dt: 783ms | tok/sec: 669,240 | mfu: 19.6% | epoch: 1 | remaining: 39s    
step 00347 (86.8%) | loss: 3.204813 | lrm: 0.26 | dt: 779ms | tok/sec: 672,838 | mfu: 19.7% | epoch: 1 | remaining: 39s    
step 00348 (87.1%) | loss: 3.200040 | lrm: 0.26 | dt: 779ms | tok/sec: 673,335 | mfu: 19.7% | epoch: 1 | remaining: 38s    
step 00349 (87.4%) | loss: 3.198443 | lrm: 0.25 | dt: 778ms | tok/sec: 673,799 | mfu: 19.7% | epoch: 1 | remaining: 37s    
step 00350 (87.6%) | loss: 3.196786 | lrm: 0.25 | dt: 778ms | tok/sec: 673,937 | mfu: 19.7% | epoch: 1 | remaining: 36s    
step 00351 (87.9%) | loss: 3.192766 | lrm: 0.24 | dt: 777ms | tok/sec: 674,752 | mfu: 19.7% | epoch: 1 | remaining: 36s    
step 00352 (88.1%) | loss: 3.195227 | lrm: 0.24 | dt: 772ms | tok/sec: 679,337 | mfu: 19.9% | epoch: 1 | remaining: 35s    
step 00353 (88.4%) | loss: 3.190550 | lrm: 0.23 | dt: 784ms | tok/sec: 668,506 | mfu: 19.6% | epoch: 1 | remaining: 34s    
step 00354 (88.7%) | loss: 3.191791 | lrm: 0.23 | dt: 789ms | tok/sec: 664,162 | mfu: 19.4% | epoch: 1 | remaining: 33s    
step 00355 (88.9%) | loss: 3.190780 | lrm: 0.22 | dt: 787ms | tok/sec: 665,826 | mfu: 19.5% | epoch: 1 | remaining: 32s    
step 00356 (89.2%) | loss: 3.183682 | lrm: 0.22 | dt: 775ms | tok/sec: 676,880 | mfu: 19.8% | epoch: 1 | remaining: 32s    
step 00357 (89.4%) | loss: 3.178365 | lrm: 0.21 | dt: 772ms | tok/sec: 679,264 | mfu: 19.9% | epoch: 1 | remaining: 31s    
step 00358 (89.7%) | loss: 3.175050 | lrm: 0.21 | dt: 781ms | tok/sec: 671,682 | mfu: 19.6% | epoch: 1 | remaining: 30s    
step 00359 (90.0%) | loss: 3.174118 | lrm: 0.20 | dt: 782ms | tok/sec: 670,709 | mfu: 19.6% | epoch: 1 | remaining: 29s    
step 00360 (90.2%) | loss: 3.172569 | lrm: 0.20 | dt: 779ms | tok/sec: 673,369 | mfu: 19.7% | epoch: 1 | remaining: 29s    
step 00361 (90.5%) | loss: 3.165625 | lrm: 0.19 | dt: 782ms | tok/sec: 670,824 | mfu: 19.6% | epoch: 1 | remaining: 28s    
step 00362 (90.7%) | loss: 3.172577 | lrm: 0.19 | dt: 787ms | tok/sec: 666,215 | mfu: 19.5% | epoch: 1 | remaining: 27s    
step 00363 (91.0%) | loss: 3.172525 | lrm: 0.18 | dt: 790ms | tok/sec: 663,665 | mfu: 19.4% | epoch: 1 | remaining: 26s    
step 00364 (91.3%) | loss: 3.173679 | lrm: 0.17 | dt: 793ms | tok/sec: 661,528 | mfu: 19.3% | epoch: 1 | remaining: 25s    
step 00365 (91.5%) | loss: 3.166631 | lrm: 0.17 | dt: 787ms | tok/sec: 665,776 | mfu: 19.5% | epoch: 1 | remaining: 25s    
step 00366 (91.8%) | loss: 3.166837 | lrm: 0.16 | dt: 782ms | tok/sec: 670,069 | mfu: 19.6% | epoch: 1 | remaining: 24s    
step 00367 (92.1%) | loss: 3.165646 | lrm: 0.16 | dt: 786ms | tok/sec: 667,167 | mfu: 19.5% | epoch: 1 | remaining: 23s    
step 00368 (92.3%) | loss: 3.159046 | lrm: 0.15 | dt: 797ms | tok/sec: 657,591 | mfu: 19.2% | epoch: 1 | remaining: 22s    
step 00369 (92.6%) | loss: 3.156949 | lrm: 0.15 | dt: 790ms | tok/sec: 663,975 | mfu: 19.4% | epoch: 1 | remaining: 21s    
step 00370 (92.8%) | loss: 3.154237 | lrm: 0.14 | dt: 782ms | tok/sec: 670,399 | mfu: 19.6% | epoch: 1 | remaining: 21s    
step 00371 (93.1%) | loss: 3.151619 | lrm: 0.14 | dt: 779ms | tok/sec: 673,131 | mfu: 19.7% | epoch: 1 | remaining: 20s    
step 00372 (93.4%) | loss: 3.147779 | lrm: 0.13 | dt: 780ms | tok/sec: 672,487 | mfu: 19.7% | epoch: 1 | remaining: 19s    
step 00373 (93.6%) | loss: 3.152562 | lrm: 0.13 | dt: 776ms | tok/sec: 675,558 | mfu: 19.8% | epoch: 1 | remaining: 18s    
step 00374 (93.9%) | loss: 3.148313 | lrm: 0.12 | dt: 779ms | tok/sec: 673,419 | mfu: 19.7% | epoch: 1 | remaining: 18s    
step 00375 (94.1%) | loss: 3.144632 | lrm: 0.12 | dt: 783ms | tok/sec: 669,976 | mfu: 19.6% | epoch: 1 | remaining: 17s    
step 00376 (94.4%) | loss: 3.146757 | lrm: 0.11 | dt: 786ms | tok/sec: 667,293 | mfu: 19.5% | epoch: 1 | remaining: 16s    
step 00377 (94.7%) | loss: 3.149527 | lrm: 0.11 | dt: 781ms | tok/sec: 671,325 | mfu: 19.6% | epoch: 1 | remaining: 15s    
step 00378 (94.9%) | loss: 3.152823 | lrm: 0.10 | dt: 782ms | tok/sec: 670,077 | mfu: 19.6% | epoch: 1 | remaining: 14s    
step 00379 (95.2%) | loss: 3.147778 | lrm: 0.10 | dt: 777ms | tok/sec: 674,646 | mfu: 19.7% | epoch: 1 | remaining: 14s    
step 00380 (95.4%) | loss: 3.148856 | lrm: 0.09 | dt: 779ms | tok/sec: 672,919 | mfu: 19.7% | epoch: 1 | remaining: 13s    
step 00381 (95.7%) | loss: 3.146682 | lrm: 0.09 | dt: 782ms | tok/sec: 670,062 | mfu: 19.6% | epoch: 1 | remaining: 12s    
step 00382 (96.0%) | loss: 3.142126 | lrm: 0.08 | dt: 781ms | tok/sec: 671,184 | mfu: 19.6% | epoch: 1 | remaining: 11s    
step 00383 (96.2%) | loss: 3.144664 | lrm: 0.08 | dt: 775ms | tok/sec: 676,913 | mfu: 19.8% | epoch: 1 | remaining: 11s    
step 00384 (96.5%) | loss: 3.141187 | lrm: 0.07 | dt: 784ms | tok/sec: 668,554 | mfu: 19.6% | epoch: 1 | remaining: 10s    
step 00385 (96.7%) | loss: 3.141043 | lrm: 0.07 | dt: 784ms | tok/sec: 668,370 | mfu: 19.5% | epoch: 1 | remaining: 9s    
step 00386 (97.0%) | loss: 3.143396 | lrm: 0.06 | dt: 787ms | tok/sec: 666,156 | mfu: 19.5% | epoch: 1 | remaining: 8s    
step 00387 (97.3%) | loss: 3.137301 | lrm: 0.05 | dt: 781ms | tok/sec: 671,242 | mfu: 19.6% | epoch: 1 | remaining: 7s    
step 00388 (97.5%) | loss: 3.136298 | lrm: 0.05 | dt: 775ms | tok/sec: 676,774 | mfu: 19.8% | epoch: 1 | remaining: 7s    
step 00389 (97.8%) | loss: 3.133119 | lrm: 0.04 | dt: 778ms | tok/sec: 674,218 | mfu: 19.7% | epoch: 1 | remaining: 6s    
step 00390 (98.0%) | loss: 3.131619 | lrm: 0.04 | dt: 781ms | tok/sec: 671,545 | mfu: 19.6% | epoch: 1 | remaining: 5s    
step 00391 (98.3%) | loss: 3.129036 | lrm: 0.03 | dt: 793ms | tok/sec: 660,827 | mfu: 19.3% | epoch: 1 | remaining: 4s    
step 00392 (98.6%) | loss: 3.127314 | lrm: 0.03 | dt: 771ms | tok/sec: 679,738 | mfu: 19.9% | epoch: 1 | remaining: 4s    
step 00393 (98.8%) | loss: 3.130062 | lrm: 0.02 | dt: 780ms | tok/sec: 672,175 | mfu: 19.7% | epoch: 1 | remaining: 3s    
step 00394 (99.1%) | loss: 3.130595 | lrm: 0.02 | dt: 783ms | tok/sec: 669,733 | mfu: 19.6% | epoch: 1 | remaining: 2s    
step 00395 (99.3%) | loss: 3.135021 | lrm: 0.01 | dt: 785ms | tok/sec: 668,249 | mfu: 19.5% | epoch: 1 | remaining: 1s    
step 00396 (99.6%) | loss: 3.135331 | lrm: 0.01 | dt: 783ms | tok/sec: 669,772 | mfu: 19.6% | epoch: 1 | remaining: 0s    
step 00397 (99.9%) | loss: 3.132962 | lrm: 0.00 | dt: 784ms | tok/sec: 668,676 | mfu: 19.6% | epoch: 1 | remaining: 0s    
---
val_bpb:          1.115229
training_seconds: 300.4
total_seconds:    334.6
peak_vram_mb:     58109.5
mfu_percent:      19.81
total_tokens_M:   208.7
num_steps:        398
num_params_M:     41.9
depth:            8
arch_norm_type:   layernorm
arch_attention:   sliding_window
arch_mlp_type:    swiglu
