Warning: Flash-Attention 3 kernels are unavailable for compute capability (12, 0); falling back to torch SDPA.
Vocab size: 8,192
Blueprint metadata run_id=17 binary=101011
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'SSSL', 'norm_type': 'layernorm', 'attention_type': 'standard', 'mlp_type': 'swiglu', 'use_value_embeddings': False, 'use_qk_norm': True, 'rope_base': 50000.0}
Parameter counts:
  wte                     : 4,194,304
  value_embeds            : 0
  lm_head                 : 4,194,304
  transformer_matrices    : 33,554,432
  scalars                 : 16
  total                   : 41,943,056
Estimated FLOPs per token: 3.271557e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 2

step 00000 (0.0%) | loss: 9.011375 | lrm: 1.00 | dt: 14774ms | tok/sec: 35,487 | mfu: 1.2% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 9.191195 | lrm: 1.00 | dt: 755ms | tok/sec: 694,374 | mfu: 23.0% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.955768 | lrm: 1.00 | dt: 755ms | tok/sec: 694,839 | mfu: 23.0% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 8.538023 | lrm: 1.00 | dt: 755ms | tok/sec: 694,588 | mfu: 23.0% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 8.112941 | lrm: 1.00 | dt: 755ms | tok/sec: 694,462 | mfu: 23.0% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 7.747188 | lrm: 1.00 | dt: 755ms | tok/sec: 694,599 | mfu: 23.0% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 7.448136 | lrm: 1.00 | dt: 755ms | tok/sec: 694,421 | mfu: 23.0% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 7.201540 | lrm: 1.00 | dt: 755ms | tok/sec: 693,985 | mfu: 22.9% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 6.990147 | lrm: 1.00 | dt: 755ms | tok/sec: 694,057 | mfu: 22.9% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 6.804410 | lrm: 1.00 | dt: 756ms | tok/sec: 693,796 | mfu: 22.9% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.646846 | lrm: 1.00 | dt: 756ms | tok/sec: 693,548 | mfu: 22.9% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.511048 | lrm: 1.00 | dt: 756ms | tok/sec: 693,415 | mfu: 22.9% | epoch: 1 | remaining: 299s    
step 00012 (0.3%) | loss: 6.391849 | lrm: 1.00 | dt: 756ms | tok/sec: 693,394 | mfu: 22.9% | epoch: 1 | remaining: 298s    
step 00013 (0.5%) | loss: 6.290709 | lrm: 1.00 | dt: 756ms | tok/sec: 693,398 | mfu: 22.9% | epoch: 1 | remaining: 298s    
step 00014 (0.8%) | loss: 6.195686 | lrm: 1.00 | dt: 756ms | tok/sec: 693,234 | mfu: 22.9% | epoch: 1 | remaining: 297s    
step 00015 (1.0%) | loss: 6.115812 | lrm: 1.00 | dt: 756ms | tok/sec: 693,139 | mfu: 22.9% | epoch: 1 | remaining: 296s    
step 00308 (76.5%) | loss: 3.258518 | lrm: 0.47 | dt: 794ms | tok/sec: 660,632 | mfu: 21.8% | epoch: 1 | remaining: 70s    
step 00309 (76.8%) | loss: 3.253307 | lrm: 0.46 | dt: 774ms | tok/sec: 677,258 | mfu: 22.4% | epoch: 1 | remaining: 69s    
step 00310 (77.0%) | loss: 3.248686 | lrm: 0.46 | dt: 788ms | tok/sec: 665,473 | mfu: 22.0% | epoch: 1 | remaining: 68s    
step 00311 (77.3%) | loss: 3.248280 | lrm: 0.45 | dt: 787ms | tok/sec: 665,765 | mfu: 22.0% | epoch: 1 | remaining: 67s    
step 00312 (77.6%) | loss: 3.248748 | lrm: 0.45 | dt: 781ms | tok/sec: 671,082 | mfu: 22.2% | epoch: 1 | remaining: 67s    
step 00313 (77.8%) | loss: 3.241690 | lrm: 0.44 | dt: 778ms | tok/sec: 673,552 | mfu: 22.3% | epoch: 1 | remaining: 66s    
step 00314 (78.1%) | loss: 3.240540 | lrm: 0.44 | dt: 782ms | tok/sec: 670,421 | mfu: 22.2% | epoch: 1 | remaining: 65s    
step 00315 (78.3%) | loss: 3.245574 | lrm: 0.43 | dt: 775ms | tok/sec: 676,303 | mfu: 22.4% | epoch: 1 | remaining: 64s    
step 00316 (78.6%) | loss: 3.243207 | lrm: 0.43 | dt: 776ms | tok/sec: 675,495 | mfu: 22.3% | epoch: 1 | remaining: 63s    
step 00317 (78.9%) | loss: 3.244375 | lrm: 0.42 | dt: 785ms | tok/sec: 668,278 | mfu: 22.1% | epoch: 1 | remaining: 63s    
step 00318 (79.1%) | loss: 3.244828 | lrm: 0.42 | dt: 784ms | tok/sec: 669,067 | mfu: 22.1% | epoch: 1 | remaining: 62s    
step 00319 (79.4%) | loss: 3.240599 | lrm: 0.41 | dt: 777ms | tok/sec: 674,482 | mfu: 22.3% | epoch: 1 | remaining: 61s    
step 00320 (79.6%) | loss: 3.240987 | lrm: 0.41 | dt: 788ms | tok/sec: 665,094 | mfu: 22.0% | epoch: 1 | remaining: 60s    
step 00321 (79.9%) | loss: 3.236961 | lrm: 0.40 | dt: 781ms | tok/sec: 671,013 | mfu: 22.2% | epoch: 1 | remaining: 60s    
step 00322 (80.2%) | loss: 3.237595 | lrm: 0.40 | dt: 791ms | tok/sec: 662,733 | mfu: 21.9% | epoch: 1 | remaining: 59s    
step 00323 (80.4%) | loss: 3.233170 | lrm: 0.39 | dt: 789ms | tok/sec: 664,710 | mfu: 22.0% | epoch: 1 | remaining: 58s    
step 00324 (80.7%) | loss: 3.228090 | lrm: 0.39 | dt: 792ms | tok/sec: 662,134 | mfu: 21.9% | epoch: 1 | remaining: 57s    
step 00325 (80.9%) | loss: 3.222456 | lrm: 0.38 | dt: 777ms | tok/sec: 675,052 | mfu: 22.3% | epoch: 1 | remaining: 56s    
step 00326 (81.2%) | loss: 3.223847 | lrm: 0.38 | dt: 774ms | tok/sec: 677,352 | mfu: 22.4% | epoch: 1 | remaining: 56s    
step 00327 (81.5%) | loss: 3.218376 | lrm: 0.37 | dt: 785ms | tok/sec: 668,145 | mfu: 22.1% | epoch: 1 | remaining: 55s    
step 00328 (81.7%) | loss: 3.217668 | lrm: 0.37 | dt: 794ms | tok/sec: 660,468 | mfu: 21.8% | epoch: 1 | remaining: 54s    
step 00329 (82.0%) | loss: 3.219399 | lrm: 0.36 | dt: 778ms | tok/sec: 673,661 | mfu: 22.3% | epoch: 1 | remaining: 53s    
step 00330 (82.3%) | loss: 3.218529 | lrm: 0.35 | dt: 778ms | tok/sec: 673,895 | mfu: 22.3% | epoch: 1 | remaining: 52s    
step 00331 (82.5%) | loss: 3.220811 | lrm: 0.35 | dt: 790ms | tok/sec: 663,714 | mfu: 21.9% | epoch: 1 | remaining: 52s    
step 00332 (82.8%) | loss: 3.221611 | lrm: 0.34 | dt: 791ms | tok/sec: 663,219 | mfu: 21.9% | epoch: 1 | remaining: 51s    
step 00333 (83.0%) | loss: 3.219859 | lrm: 0.34 | dt: 791ms | tok/sec: 662,540 | mfu: 21.9% | epoch: 1 | remaining: 50s    
step 00334 (83.3%) | loss: 3.220248 | lrm: 0.33 | dt: 778ms | tok/sec: 674,139 | mfu: 22.3% | epoch: 1 | remaining: 49s    
step 00335 (83.6%) | loss: 3.210477 | lrm: 0.33 | dt: 774ms | tok/sec: 677,768 | mfu: 22.4% | epoch: 1 | remaining: 49s    
step 00336 (83.8%) | loss: 3.210381 | lrm: 0.32 | dt: 778ms | tok/sec: 673,974 | mfu: 22.3% | epoch: 1 | remaining: 48s    
step 00337 (84.1%) | loss: 3.206957 | lrm: 0.32 | dt: 788ms | tok/sec: 665,112 | mfu: 22.0% | epoch: 1 | remaining: 47s    
step 00338 (84.3%) | loss: 3.206476 | lrm: 0.31 | dt: 785ms | tok/sec: 668,112 | mfu: 22.1% | epoch: 1 | remaining: 46s    
step 00339 (84.6%) | loss: 3.199198 | lrm: 0.31 | dt: 774ms | tok/sec: 677,354 | mfu: 22.4% | epoch: 1 | remaining: 45s    
step 00340 (84.9%) | loss: 3.201500 | lrm: 0.30 | dt: 779ms | tok/sec: 673,026 | mfu: 22.3% | epoch: 1 | remaining: 45s    
step 00341 (85.1%) | loss: 3.198859 | lrm: 0.30 | dt: 779ms | tok/sec: 673,211 | mfu: 22.3% | epoch: 1 | remaining: 44s    
step 00342 (85.4%) | loss: 3.201746 | lrm: 0.29 | dt: 776ms | tok/sec: 675,899 | mfu: 22.3% | epoch: 1 | remaining: 43s    
step 00343 (85.6%) | loss: 3.205484 | lrm: 0.29 | dt: 781ms | tok/sec: 671,621 | mfu: 22.2% | epoch: 1 | remaining: 42s    
step 00344 (85.9%) | loss: 3.204928 | lrm: 0.28 | dt: 794ms | tok/sec: 660,305 | mfu: 21.8% | epoch: 1 | remaining: 42s    
step 00345 (86.2%) | loss: 3.202337 | lrm: 0.28 | dt: 780ms | tok/sec: 672,579 | mfu: 22.2% | epoch: 1 | remaining: 41s    
step 00346 (86.4%) | loss: 3.201805 | lrm: 0.27 | dt: 785ms | tok/sec: 667,470 | mfu: 22.1% | epoch: 1 | remaining: 40s    
step 00347 (86.7%) | loss: 3.200060 | lrm: 0.27 | dt: 786ms | tok/sec: 667,185 | mfu: 22.1% | epoch: 1 | remaining: 39s    
step 00348 (86.9%) | loss: 3.195194 | lrm: 0.26 | dt: 789ms | tok/sec: 664,479 | mfu: 22.0% | epoch: 1 | remaining: 38s    
step 00349 (87.2%) | loss: 3.193723 | lrm: 0.26 | dt: 779ms | tok/sec: 672,659 | mfu: 22.2% | epoch: 1 | remaining: 38s    
step 00350 (87.5%) | loss: 3.192271 | lrm: 0.25 | dt: 787ms | tok/sec: 666,298 | mfu: 22.0% | epoch: 1 | remaining: 37s    
step 00351 (87.7%) | loss: 3.188414 | lrm: 0.25 | dt: 791ms | tok/sec: 662,838 | mfu: 21.9% | epoch: 1 | remaining: 36s    
step 00352 (88.0%) | loss: 3.190659 | lrm: 0.24 | dt: 792ms | tok/sec: 661,816 | mfu: 21.9% | epoch: 1 | remaining: 35s    
step 00353 (88.3%) | loss: 3.186022 | lrm: 0.23 | dt: 785ms | tok/sec: 667,770 | mfu: 22.1% | epoch: 1 | remaining: 34s    
step 00354 (88.5%) | loss: 3.187203 | lrm: 0.23 | dt: 783ms | tok/sec: 669,670 | mfu: 22.1% | epoch: 1 | remaining: 34s    
step 00355 (88.8%) | loss: 3.186212 | lrm: 0.22 | dt: 780ms | tok/sec: 671,886 | mfu: 22.2% | epoch: 1 | remaining: 33s    
step 00356 (89.0%) | loss: 3.179111 | lrm: 0.22 | dt: 769ms | tok/sec: 681,534 | mfu: 22.5% | epoch: 1 | remaining: 32s    
step 00357 (89.3%) | loss: 3.173863 | lrm: 0.21 | dt: 771ms | tok/sec: 679,778 | mfu: 22.5% | epoch: 1 | remaining: 31s    
step 00358 (89.6%) | loss: 3.170690 | lrm: 0.21 | dt: 779ms | tok/sec: 673,349 | mfu: 22.3% | epoch: 1 | remaining: 31s    
step 00359 (89.8%) | loss: 3.169773 | lrm: 0.20 | dt: 779ms | tok/sec: 673,054 | mfu: 22.3% | epoch: 1 | remaining: 30s    
step 00360 (90.1%) | loss: 3.168163 | lrm: 0.20 | dt: 781ms | tok/sec: 671,280 | mfu: 22.2% | epoch: 1 | remaining: 29s    
step 00361 (90.3%) | loss: 3.161001 | lrm: 0.19 | dt: 769ms | tok/sec: 682,092 | mfu: 22.6% | epoch: 1 | remaining: 28s    
step 00362 (90.6%) | loss: 3.167965 | lrm: 0.19 | dt: 793ms | tok/sec: 661,176 | mfu: 21.9% | epoch: 1 | remaining: 27s    
step 00363 (90.9%) | loss: 3.167904 | lrm: 0.18 | dt: 800ms | tok/sec: 655,316 | mfu: 21.7% | epoch: 1 | remaining: 27s    
step 00364 (91.1%) | loss: 3.169150 | lrm: 0.18 | dt: 786ms | tok/sec: 667,402 | mfu: 22.1% | epoch: 1 | remaining: 26s    
step 00365 (91.4%) | loss: 3.162205 | lrm: 0.17 | dt: 787ms | tok/sec: 666,195 | mfu: 22.0% | epoch: 1 | remaining: 25s    
step 00366 (91.6%) | loss: 3.162300 | lrm: 0.17 | dt: 785ms | tok/sec: 667,727 | mfu: 22.1% | epoch: 1 | remaining: 24s    
step 00367 (91.9%) | loss: 3.160968 | lrm: 0.16 | dt: 791ms | tok/sec: 662,545 | mfu: 21.9% | epoch: 1 | remaining: 23s    
step 00368 (92.2%) | loss: 3.154430 | lrm: 0.16 | dt: 775ms | tok/sec: 676,552 | mfu: 22.4% | epoch: 1 | remaining: 23s    
step 00369 (92.4%) | loss: 3.152488 | lrm: 0.15 | dt: 783ms | tok/sec: 669,317 | mfu: 22.1% | epoch: 1 | remaining: 22s    
step 00370 (92.7%) | loss: 3.149765 | lrm: 0.15 | dt: 791ms | tok/sec: 662,966 | mfu: 21.9% | epoch: 1 | remaining: 21s    
step 00371 (93.0%) | loss: 3.147070 | lrm: 0.14 | dt: 778ms | tok/sec: 673,783 | mfu: 22.3% | epoch: 1 | remaining: 20s    
step 00372 (93.2%) | loss: 3.143360 | lrm: 0.14 | dt: 779ms | tok/sec: 672,617 | mfu: 22.2% | epoch: 1 | remaining: 20s    
step 00373 (93.5%) | loss: 3.147979 | lrm: 0.13 | dt: 777ms | tok/sec: 674,973 | mfu: 22.3% | epoch: 1 | remaining: 19s    
step 00374 (93.7%) | loss: 3.143887 | lrm: 0.13 | dt: 775ms | tok/sec: 676,759 | mfu: 22.4% | epoch: 1 | remaining: 18s    
step 00375 (94.0%) | loss: 3.139818 | lrm: 0.12 | dt: 787ms | tok/sec: 666,383 | mfu: 22.0% | epoch: 1 | remaining: 17s    
step 00376 (94.3%) | loss: 3.141751 | lrm: 0.11 | dt: 782ms | tok/sec: 670,232 | mfu: 22.2% | epoch: 1 | remaining: 16s    
step 00377 (94.5%) | loss: 3.144530 | lrm: 0.11 | dt: 789ms | tok/sec: 664,811 | mfu: 22.0% | epoch: 1 | remaining: 16s    
step 00378 (94.8%) | loss: 3.147770 | lrm: 0.10 | dt: 778ms | tok/sec: 674,312 | mfu: 22.3% | epoch: 1 | remaining: 15s    
step 00379 (95.0%) | loss: 3.142756 | lrm: 0.10 | dt: 787ms | tok/sec: 666,354 | mfu: 22.0% | epoch: 1 | remaining: 14s    
step 00380 (95.3%) | loss: 3.143863 | lrm: 0.09 | dt: 780ms | tok/sec: 672,477 | mfu: 22.2% | epoch: 1 | remaining: 13s    
step 00381 (95.6%) | loss: 3.141706 | lrm: 0.09 | dt: 783ms | tok/sec: 669,508 | mfu: 22.1% | epoch: 1 | remaining: 13s    
step 00382 (95.8%) | loss: 3.137421 | lrm: 0.08 | dt: 775ms | tok/sec: 676,501 | mfu: 22.4% | epoch: 1 | remaining: 12s    
step 00383 (96.1%) | loss: 3.139942 | lrm: 0.08 | dt: 779ms | tok/sec: 673,137 | mfu: 22.3% | epoch: 1 | remaining: 11s    
step 00384 (96.3%) | loss: 3.136540 | lrm: 0.07 | dt: 781ms | tok/sec: 671,637 | mfu: 22.2% | epoch: 1 | remaining: 10s    
step 00385 (96.6%) | loss: 3.136337 | lrm: 0.07 | dt: 786ms | tok/sec: 667,157 | mfu: 22.1% | epoch: 1 | remaining: 9s    
step 00386 (96.9%) | loss: 3.138381 | lrm: 0.06 | dt: 782ms | tok/sec: 670,783 | mfu: 22.2% | epoch: 1 | remaining: 9s    
step 00387 (97.1%) | loss: 3.132266 | lrm: 0.06 | dt: 785ms | tok/sec: 667,499 | mfu: 22.1% | epoch: 1 | remaining: 8s    
step 00388 (97.4%) | loss: 3.131353 | lrm: 0.05 | dt: 791ms | tok/sec: 662,511 | mfu: 21.9% | epoch: 1 | remaining: 7s    
step 00389 (97.6%) | loss: 3.128153 | lrm: 0.05 | dt: 787ms | tok/sec: 666,347 | mfu: 22.0% | epoch: 1 | remaining: 6s    
step 00390 (97.9%) | loss: 3.126759 | lrm: 0.04 | dt: 792ms | tok/sec: 661,606 | mfu: 21.9% | epoch: 1 | remaining: 5s    
step 00391 (98.2%) | loss: 3.124176 | lrm: 0.04 | dt: 782ms | tok/sec: 670,869 | mfu: 22.2% | epoch: 1 | remaining: 5s    
step 00392 (98.4%) | loss: 3.122710 | lrm: 0.03 | dt: 791ms | tok/sec: 662,861 | mfu: 21.9% | epoch: 1 | remaining: 4s    
step 00393 (98.7%) | loss: 3.125404 | lrm: 0.03 | dt: 787ms | tok/sec: 666,098 | mfu: 22.0% | epoch: 1 | remaining: 3s    
step 00394 (99.0%) | loss: 3.125639 | lrm: 0.02 | dt: 777ms | tok/sec: 674,700 | mfu: 22.3% | epoch: 1 | remaining: 2s    
step 00395 (99.2%) | loss: 3.129975 | lrm: 0.02 | dt: 776ms | tok/sec: 675,370 | mfu: 22.3% | epoch: 1 | remaining: 2s    
step 00396 (99.5%) | loss: 3.130293 | lrm: 0.01 | dt: 782ms | tok/sec: 670,520 | mfu: 22.2% | epoch: 1 | remaining: 1s    
step 00397 (99.7%) | loss: 3.127955 | lrm: 0.01 | dt: 784ms | tok/sec: 668,413 | mfu: 22.1% | epoch: 1 | remaining: 0s    
step 00398 (100.0%) | loss: 3.124360 | lrm: 0.00 | dt: 779ms | tok/sec: 672,863 | mfu: 22.2% | epoch: 1 | remaining: 0s    
---
val_bpb:          1.113262
training_seconds: 300.8
total_seconds:    351.2
peak_vram_mb:     58109.5
mfu_percent:      22.42
total_tokens_M:   209.2
num_steps:        399
num_params_M:     41.9
depth:            8
arch_norm_type:   layernorm
arch_attention:   standard
arch_mlp_type:    swiglu
